x1,x2,x3,O_Sum
-2.429825889763484348e+00,-8.431476714102821290e-01,-4.048186706850716021e-01,8.999999977515837912e+00
1.917915014282710162e+00,-3.786089914629561015e+00,2.294998809401472162e+00,8.160431898146914165e+00
-9.213781575000417057e-01,2.146481410840150428e+00,-3.096551312307065817e+00,8.977295403281871700e+00
2.032435275276649023e+00,-1.141870721118582788e+00,-8.934473197705021796e-01,8.999998347531329657e+00
-2.981512380832478382e-01,-2.701690395868782346e+00,7.423244494872092147e+00,8.963553272724803733e+00
-1.012697393688062109e+00,1.283700703717352898e+00,-7.058427096205371676e+00,8.999430599077857806e+00
-2.907627125209006458e+00,-4.113137053888489270e+00,2.994466877509357694e+00,3.765140866447008516e+00
-1.461075050569278666e+00,1.136832109811843594e+01,-3.690903777887436288e+00,7.030040827061160513e+00
1.227732613448557508e+01,-8.058980535008378965e+00,8.627578139095334331e-01,8.241886048146433552e+00
9.317839120227134897e-01,6.708877164064998011e-01,8.295062212618563580e-01,8.999999999994884092e+00
-1.798012176520032757e+00,-4.178093746740207948e+00,6.788371785878765330e+00,4.608716405499071911e+00
1.250292278435065629e+00,3.560010212913718775e+00,5.303437114479994108e+00,6.355076166422428230e+00
1.750678189087387260e+00,1.758521182674855021e+00,-1.970190291284938278e+00,8.996665023864197863e+00
3.910095180860967412e-01,2.163409169686908662e+00,-1.654442402731477246e+00,8.999987895641217150e+00
3.303809966688293187e+00,2.737319394762314229e+00,2.960302404652070951e+00,5.181314175032773583e+00
-2.259504035223162788e+00,2.964818387171204161e-01,9.057421651281481800e+00,8.992370745671015797e+00
3.538749848062400782e-01,-2.832703761621510608e-02,-1.944476002739907172e-01,8.999999999999966249e+00
-1.417169706053885569e+01,3.820279345681476979e+00,-2.418271763792259610e-01,8.776651891042938303e+00
1.364102486498994615e+01,-2.558814501206212011e+00,5.252701433056485847e+00,5.007503099816104530e+00
1.984808245234891966e-01,8.016568564328444557e-01,7.731597111515157994e-02,8.999999999998436806e+00
3.844791397277377953e+00,-1.183195773348544977e+00,-8.633520976833542804e+00,6.693922583817753846e+00
-8.896895461767302393e+00,3.935162781858934089e+00,7.944441086373922545e+00,1.313122220815645447e+00
5.963545530925443927e+00,4.067387195556889878e+00,-6.774258918129913987e+00,4.452129901480422203e-01
