x1,x2,x3,O_Sum
-1.619883926508989935e+00,-5.620984476068547897e-01,-2.698791137900477533e-01,8.999999427235685800e+00
1.278610009521806701e+00,-2.524059943086373714e+00,1.529999206267648182e+00,8.966437235798389693e+00
-6.142521050000278038e-01,1.430987607226767100e+00,-2.064367541538044026e+00,8.994374988954893624e+00
1.354956850184432682e+00,-7.612471474123885251e-01,-5.956315465136681198e-01,8.999849099602482028e+00
-1.987674920554985125e-01,-1.801126930579187935e+00,4.948829663248060839e+00,8.999997847778409721e+00
-6.751315957920415167e-01,8.558004691449018209e-01,-4.705618064136914747e+00,8.989575623347008104e+00
-1.938418083472671194e+00,-2.742091369258992550e+00,1.996311251672905351e+00,8.282354438922833850e+00
-9.740500337128523700e-01,7.578880732078957294e+00,-2.460602518591624044e+00,8.999683911895223432e+00
8.184884089657048278e+00,-5.372653690005585680e+00,5.751718759396888814e-01,8.999837738824348676e+00
6.211892746818090671e-01,4.472584776043331822e-01,5.530041475079041646e-01,8.999999034273990617e+00
-1.198674784346688504e+00,-2.785395831160138336e+00,4.525581190585843849e+00,8.929342296484858110e+00
8.335281856233770492e-01,2.373340141942478887e+00,3.535624742986662739e+00,8.988595332401471794e+00
1.167118792724925136e+00,1.172347455116570014e+00,-1.313460194189958852e+00,8.980054765470512734e+00
2.606730120573978460e-01,1.442272779791272663e+00,-1.102961601820984905e+00,8.999999047082647863e+00
2.202539977792195458e+00,1.824879596508209412e+00,1.973534936434713893e+00,7.458861628707379232e+00
-1.506336023482108599e+00,1.976545591447469441e-01,6.038281100854321792e+00,7.865364197518050382e+00
2.359166565374933855e-01,-1.888469174414340521e-02,-1.296317335159938300e-01,9.000000000000026645e+00
-9.447798040359236538e+00,2.546852897120984505e+00,-1.612181175861506222e-01,8.999999991673767852e+00
9.094016576659965878e+00,-1.705876334137474748e+00,3.501800955370991009e+00,-2.051805636708454728e+00
1.323205496823261218e-01,5.344379042885629705e-01,5.154398074343438663e-02,8.999999999999909406e+00
2.563194264851585302e+00,-7.887971822323633919e-01,-5.755680651222362165e+00,3.526716527098390230e+00
-5.931263641178201595e+00,2.623441854572623022e+00,5.296294057582614734e+00,6.830579825523061532e-02
3.975697020616962618e+00,2.711591463704593696e+00,-4.516172612086609028e+00,1.503777247885859925e-01
-6.378221775329121712e+00,-4.559552355650332345e+00,2.113333573709836877e+00,7.423655967238923736e+00
5.849543125595511484e+00,6.082098810431467939e+00,-3.007232570386686010e+00,3.865755340974863508e+00
-3.952657449670001988e+00,-1.314613499515983941e+00,-4.038916372492069584e+00,-1.017686607398201604e+00
2.337989513626668625e+00,3.146161264771046184e+00,-3.175185970624359477e+00,5.684103756247951722e+00
5.314754673551362885e-01,4.914197998912150922e-01,6.321613657944738507e-02,8.999999999999767297e+00
5.167892193420698277e+00,-4.848027631252192826e+00,4.187344368394732008e+00,1.162927070181167144e+00
-2.903217568036718710e+00,-1.264084152497281899e+00,1.500840921002515316e+00,8.511635247606186283e+00
1.376060207934351187e-01,5.410414124924869395e-01,7.260304755862274639e-01,8.999999998435244564e+00
-4.772271231363374611e+00,7.982070857608909442e+00,1.012145106445638376e+00,8.996585975334674856e+00
8.774680159278627212e-01,8.666860040704271739e+00,-1.643799520423635752e+00,8.999998074151580596e+00
-1.813551253944666319e+00,5.005736322789969606e+00,-1.063416437017018934e+00,8.998790951074292721e+00
1.497258956836972521e+00,-2.994151424221876745e+00,2.967445625604262505e-01,8.999999757437670667e+00
1.152145934577520681e+00,1.201169861153539964e+00,-1.974729970358049425e+00,8.838357191823561720e+00
8.247707446046650404e-01,2.724908368706736805e+00,-4.144761449162662537e+00,8.994029733417308492e+00
-2.002039026173477454e-01,1.963490646622758073e-01,-3.191273833051457287e-01,8.999999999984991561e+00
4.173233453671076898e-01,3.918402370167474835e+00,-8.062692429264558536e-01,8.999999805946981013e+00
-4.385624761645456893e+00,-4.704467808753982183e+00,-1.568780034290370384e+00,8.767179644028102459e+00
2.163159442817584877e-01,2.562273135611599972e+00,-8.131208965856197679e+00,8.999998423807886283e+00
-3.360435682303509197e-01,-1.406645839123785935e+00,-7.633889086136529389e-01,8.999999707413831374e+00
-4.648426188988481478e+00,-4.814142460170749871e+00,-7.408053626742016284e+00,2.873098106177776057e+00
5.312305448112378814e-01,1.858130139193977737e+00,7.763721367731806211e-01,8.999996166087584015e+00
-4.264321896323269301e-01,-7.149888847283777937e-02,8.460673321527258928e-01,8.999994518712860270e+00
3.179101534472644097e+00,-9.087481982104030465e+00,2.246013165212657370e+00,8.977536285271924044e+00
1.541569610269059698e+00,-4.215596455558194400e+00,2.447570688339297362e+00,8.788659335439685805e+00
-2.851034838504232116e+00,-2.055252242769823656e+00,-1.571576325416211561e-02,9.000000000000307310e+00
-4.877911243908584993e+00,-1.944295461912177059e+00,8.359857625175061813e+00,1.934539342341010659e+00
-8.332009153785136846e+00,-4.479329477568245177e-01,1.578791900426310235e+00,8.499325128197082080e+00
-2.909145439812149458e+00,-3.955144173878414326e-01,1.772577554029255209e+00,7.789919123299006820e+00
-1.577175312889817382e+00,-5.944431322668010331e+00,-4.190775996655316860e+00,8.796337056045718583e+00
1.977329741531961560e-01,2.033517605586417698e+00,-4.625419695542823395e-01,8.999999999832228426e+00
-1.655699332484825259e+00,-3.403973025709516320e-01,-2.580382542944521518e+00,7.038312305147524484e+00
-1.759093616061748078e+00,-1.596701209152587619e+00,8.229660763440603821e-01,8.996587866503322317e+00
1.689986995177757079e+00,1.611750843021575452e+00,1.212798686030992945e+00,8.956195470861072039e+00
3.250179164786539121e-01,-5.840350080389976384e+00,-4.762585958100220118e+00,8.999995808964815325e+00
7.104003508538146328e+00,-1.176361045689471529e+00,-6.619099246968243477e+00,3.343268699206288108e+00
-7.726913906591265091e-01,9.879985780899090742e+00,1.223854449561812219e+00,8.999999940234575391e+00
2.531212489687992978e-02,1.573703854377268840e-01,2.233314286394849982e-02,9.000000000000026645e+00
4.432101919655999644e+00,-4.427910708500951920e+00,-3.090611200598961883e+00,3.250816651587531858e+00
9.591068612631310941e+00,1.494635699749107927e+00,1.170786037505120669e+00,8.942664739627666393e+00
-1.248080475661971889e+00,-1.707741734819888224e+00,7.436922921362959515e-01,8.999692917080164278e+00
5.874080492182850222e+00,2.688822339775779557e+00,-2.649136352258760763e+00,4.266805867535432562e+00
-5.570631069921204492e+00,-4.362000082085920383e+00,-3.019733252773469712e+00,2.980800378714983268e+00
2.107879181608053099e+00,-4.750337611693741025e+00,1.063066550441966074e+00,8.996732811501839677e+00
1.536616694079166567e+00,3.976830021369702983e+00,-2.024841209690960486e+00,8.886696481027488659e+00
2.320008204393487095e+00,8.588712514989927304e-05,-9.529806722166163979e+00,6.156116706109038716e+00
1.338786021708381124e+00,1.190269384275750436e-01,4.689541147568823676e-01,8.999976818436877579e+00
5.819641144557460954e+00,3.256105959683417428e+00,-2.887973646713247966e+00,3.074294221960752527e+00
-3.903661805392264039e+00,7.787121143964463421e+00,3.529085634619412382e+00,7.482126014456048857e+00
5.552083282079829374e+00,6.593816040617895835e-01,8.275977574287495031e+00,2.091161884392375381e+00
-4.303883329225296706e+00,-8.322918369466346666e-01,1.132449327611888323e+00,8.945971809743760161e+00
-1.585145559012740568e-02,-1.223590626901423645e-01,-5.917106671963551223e-01,9.000000000000172307e+00
-3.674950047215118865e+00,-5.158615090601557096e-01,-3.410615006057598375e+00,-4.184384123900716235e-01
3.456295128729901300e+00,-5.656535051626336852e+00,-5.164134098671272710e+00,5.775869322258338379e+00
4.089466549927649908e+00,-6.586398923792061488e+00,-5.193829148448587674e+00,4.380507446246111769e+00
-7.978932339761647619e+00,1.568794463691277841e+00,1.496089757678719323e+00,8.701135574127004446e+00
-6.876799467526957255e-01,-1.088549262231455872e+00,3.671114147220154722e-01,8.999999930024992878e+00
2.668100604807242426e+00,3.255632779497457552e+00,2.906176863185970571e+00,4.724363184960475692e+00
-7.392620706053364410e-01,1.631992904453309690e+00,3.503926023024560577e-01,8.999999936482721452e+00
1.523134528479659355e+00,3.666947558504698446e+00,6.452438926713502276e+00,8.932249378609892432e+00
-2.989057316513449525e+00,5.115031557806245743e+00,2.118778614198448818e+00,8.374272544028572796e+00
-8.626135011987110524e-01,1.348434408040764983e-02,8.363782242119394139e-01,8.999734618647135420e+00
4.599929735765121430e-01,5.206840998559812972e-01,-2.397168571531053338e+00,8.997893001519875256e+00
-5.477476455329918226e-01,4.877106438914523001e-01,-2.721485178127724058e+00,8.993986223618886555e+00
7.998020661594368086e+00,-2.167200453687299522e+00,-1.790052538733863940e-01,8.999999980718614623e+00
1.139204833642719850e+00,2.496395385965899383e+00,2.472134385881785246e+00,8.846220522170442635e+00
5.035102733262273450e-02,-3.093487263681929722e+00,2.953946793514264924e-01,9.000000000000662581e+00
-8.705568969356598796e-02,-6.810894378670732108e-01,-1.868793309464805263e+00,8.999999955056365408e+00
2.708042992514835046e+00,2.214648947495055697e+00,-3.981384410570663057e+00,3.278579053513205555e+00
-6.680993634463183901e-03,-1.446904764545630740e-03,-2.104689974761875682e-03,8.999999999999998224e+00
-7.165959459766855666e+00,6.253391475047647141e+00,-9.956043639507026199e-01,8.989501216882091583e+00
-2.321979227923795797e-01,-1.651038430771095911e+00,-1.069444820289640941e+00,8.999999650793331085e+00
-1.323539571224821021e-01,2.616116873008558219e+00,-8.634619104241098242e+00,8.999999998730645601e+00
-3.408643933413934235e+00,2.907723052518136786e+00,4.349682105222824724e+00,1.468944268691877442e+00
3.568251594581551833e-01,3.936553038946839056e+00,6.372735680086525356e-01,8.999999986953817199e+00
6.273485112981673772e+00,1.046519285386221076e+00,4.411175758170828409e+00,9.778524000903516811e-01
-1.018175523224925799e-01,-1.023116627455185945e+00,2.607005459885097576e+00,8.999999732518132234e+00
-2.670256456518262378e-01,-9.830073689895436895e-02,-2.359923946792127358e-01,8.999999999991709743e+00
-7.926693630636179932e+00,-3.103574142658275470e+00,-3.922539693449436538e+00,-1.647649532818032503e+00
-5.902124546368453517e-02,7.066763294337674139e+00,-1.922854808907604962e+00,8.999999999996408206e+00
2.137593153639997731e-02,-2.319584480476683530e-01,-4.252116991505528465e-01,9.000000000000104805e+00
-2.761913179861065437e+00,-6.402677900135869571e+00,-6.096552973539920428e-01,8.999985237197495991e+00
9.584411985736063233e-02,7.952577574882014888e-01,-8.573438884012470895e-01,8.999999999452864330e+00
1.551363772159795928e+00,-3.221733084887214993e+00,-5.290655506724458945e+00,8.858025737138122579e+00
4.899678696442497206e+00,-7.663345967924178659e+00,2.999897764590433891e+00,7.217997124779983231e+00
7.716149463839764522e+00,-5.467620786735871707e-01,2.635843450618907458e+00,1.686780520492285440e+00
2.025926571390957442e-01,-5.059921444097904342e+00,-6.219717621047928802e+00,8.999999882933288120e+00
-8.468570289060100009e-01,3.603678722027753967e+00,5.446048753063638337e+00,8.998434997366999255e+00
-3.796771344948910887e+00,-2.018666928355406842e+00,4.844538941425117429e+00,-3.736354125629672840e-01
-7.908055402761219321e-01,1.665578130983397687e+00,-1.202576973253333792e+00,8.998847475143783470e+00
-2.872460974917709464e+00,5.762034158120119542e+00,3.395822792158745607e+00,6.698820330056621586e+00
1.987024814712835763e+00,-2.939326399254638567e+00,1.514878289839411973e+00,8.848481489830300362e+00
6.044216348862579302e+00,6.382793552745887666e+00,2.492808340240580123e-01,8.999999800553702300e+00
2.740683940355510551e-01,-9.214782840144755127e+00,1.934662452311507019e+00,8.999999998617195018e+00
1.335375517912132937e+00,-2.196290878493174503e-01,-3.086143752236727433e+00,8.491715834632826088e+00
-6.510768251430856246e-01,-4.893129798792832386e-01,-7.529087356636749107e+00,8.987707594616690443e+00
1.662045696279873308e+00,6.665744091949157735e+00,-6.973905156432238073e+00,8.955039421891596518e+00
2.000650164443943613e+00,5.973482509435244836e+00,-1.669308295774562412e+00,8.988583034236199865e+00
-5.286851902542388792e+00,1.576680082390543358e+00,7.054211160819898296e+00,9.356425896536885167e-01
3.605488636156775617e-01,1.078480991066230743e+00,2.404583875030017914e+00,8.999522250241565047e+00
-1.905622344371018739e+00,-2.395516663935531643e+00,-8.030925233948517095e-01,8.997709060652681501e+00
-1.970765281165651750e+00,3.626326868050175456e+00,8.943318424278819734e+00,8.805488018301847575e+00
1.262664388628638168e+00,-5.335754048790660731e-01,8.265843910144456130e-02,8.999999999984391152e+00
1.494933930073661266e+00,-4.735491764289805894e-01,-1.743864446813601088e+00,8.650329828915747754e+00
2.904286652325309692e-01,-1.136315810661142484e-01,-4.075508864347644478e-01,8.999999998480708641e+00
-2.375125610372683382e-01,-7.212036494294775668e-01,-1.756952015952191193e+00,8.999984570316824417e+00
2.898896538066441653e-01,3.931657697708875521e+00,-3.523903193447047721e-01,8.999999999959946706e+00
-2.365777040711389834e+00,-2.710854059562752827e+00,2.075815206039582694e+00,7.461734899525059639e+00
-6.850388337220763013e+00,1.800326774110726058e+00,-8.598796140245894559e-01,8.995348863353544999e+00
1.747503115368128190e+00,7.179283834764139671e-01,-3.356238834621137479e-01,8.999995464065271733e+00
-1.689298935183732642e+00,7.020373130062944611e-01,-2.401965023631152718e+00,7.082880499321248635e+00
3.161545704993319994e+00,-4.077900646306111376e+00,-6.570800796629329810e+00,6.036728008384652178e+00
-7.103298853921390155e+00,-4.509484047280579944e+00,3.801520132733986035e+00,-1.436136505149046005e-01
2.095652662283824075e+00,4.647517219992396420e+00,-7.458950417666021515e-01,8.999747486037612987e+00
1.301975547875257933e+00,4.008255822183648398e+00,-3.320239621371664507e-01,8.999999894463636352e+00
