x1,x2,x3,O_XZ
-8.099419632544949677e-01,-2.810492238034273949e-01,-1.349395568950238766e-01,9.978532213316659849e-01
6.393050047609033504e-01,-1.262029971543186857e+00,7.649996031338240909e-01,4.664783445986522836e-01
-3.071260525000139019e-01,7.154938036133835499e-01,-1.032183770769022013e+00,8.750882214788112679e-01
6.774784250922163409e-01,-3.806235737061942626e-01,-2.978157732568340599e-01,9.935272166701598628e-01
-9.938374602774925626e-02,-9.005634652895939674e-01,2.474414831624030420e+00,7.812975401672233033e-01
-3.375657978960207584e-01,4.279002345724509104e-01,-2.352809032068457373e+00,9.544485474489400323e-01
-9.692090417363355970e-01,-1.371045684629496275e+00,9.981556258364526757e-01,-5.892886864205342662e-02
-4.870250168564261850e-01,3.789440366039478647e+00,-1.230301259295812022e+00,6.909604506179436445e-01
4.092442044828524139e+00,-2.686326845002792840e+00,2.875859379698444407e-01,9.045947124331035205e-01
3.105946373409045336e-01,2.236292388021665911e-01,2.765020737539520823e-01,9.998484963754306065e-01
-5.993373921733442522e-01,-1.392697915580069168e+00,2.262790595292921925e+00,8.941621725643733587e-02
4.167640928116885246e-01,1.186670070971239443e+00,1.767812371493331369e+00,-1.040478399068281157e-01
5.835593963624625680e-01,5.861737275582850071e-01,-6.567300970949794259e-01,9.319195064298058107e-01
1.303365060286989230e-01,7.211363898956363316e-01,-5.514808009104924524e-01,9.847406581426015881e-01
1.101269988896097729e+00,9.124397982541047059e-01,9.867674682173569467e-01,3.421347377798163447e-01
-7.531680117410542996e-01,9.882727957237347205e-02,3.019140550427160896e+00,9.966484942475897224e-01
1.179583282687466927e-01,-9.442345872071702603e-03,-6.481586675799691499e-02,9.999999996325554807e-01
-4.723899020179618269e+00,1.273426448560492252e+00,-8.060905879307531108e-02,9.601353487768296002e-01
4.547008288329982939e+00,-8.529381670687373740e-01,1.750900477685495504e+00,7.387115752543410574e-01
6.616027484116306090e-02,2.672189521442814852e-01,2.577199037171719331e-02,9.999999357569937519e-01
1.281597132425792651e+00,-3.943985911161816960e-01,-2.877840325611181083e+00,8.924180620211178416e-01
-2.965631820589100798e+00,1.311720927286311511e+00,2.648147028791307367e+00,-2.654655573535116830e-01
1.987848510308481309e+00,1.355795731852296848e+00,-2.258086306043304514e+00,-2.430190283390323835e-01
-3.189110887664560856e+00,-2.279776177825166172e+00,1.056666786854918438e+00,5.752334789719225627e-01
2.924771562797755742e+00,3.041049405215733969e+00,-1.503616285193343005e+00,4.574675521299403358e-01
-1.976328724835000994e+00,-6.573067497579919705e-01,-2.019458186246034792e+00,5.608453710803221193e-02
1.168994756813334313e+00,1.573080632385523092e+00,-1.587592985312179739e+00,-2.932692539305822299e-01
