x1,x2,x3,O_Sum
-3.612786378194839187e+01,2.081447521399695333e+01,1.152225237270156377e+01,8.994676687269915760e+00
1.697704806858165938e+01,-7.365968671132903545e+00,5.633487351857655057e+01,7.872760157407613590e+00
-4.799321507110948914e+01,2.539839215371096870e+01,-2.548657223655877502e+01,5.920573686243888467e-01
-2.911900162818384885e+01,1.680710982288730193e+01,-3.223612191464420107e+01,2.263582861835837234e-01
-3.696328229496314677e+00,3.930719149166452553e+01,2.729722058736518875e+01,9.000000000186467730e+00
-2.665197532578658546e+00,3.172812145340995649e+00,1.827830514322398159e+01,9.000000000017413626e+00
1.766604470973110708e+01,-8.666394930124500462e+00,-2.376507450783760689e+01,5.307490021430855798e+00
1.561816699991323665e+00,-2.410269543937592296e+00,-2.102389566416971611e+00,8.999999999999561240e+00
-7.939247298397158481e+00,-4.200802621914780133e+01,-1.071882632877577990e+01,8.999999999902023262e+00
1.229059210812225622e+01,1.324107449444031026e+00,2.978148140973117819e+01,8.988639167122384421e+00
1.349948424681753778e+01,5.498935498383094256e+00,-3.605549965438982429e+00,9.000000000074905415e+00
-4.746460697496606151e+00,3.830450473989467142e+00,-1.180788485411809852e+01,8.999999995492817817e+00
1.004878529713862356e+01,8.762721484443725117e+00,-2.242773046941204385e+00,8.999999999988174793e+00
1.381539370925371824e+00,6.211773058537724879e+00,2.621772397831390222e+01,8.999999999986748378e+00
3.066041392627922235e+01,-8.376172558925413014e+00,-2.486390439957068210e+01,7.945064436821917819e-02
2.211767903473165475e+01,-1.343809363333906859e+01,3.557510976529825797e+01,3.862872057154997041e+00
3.098040415849987994e+01,-4.687229766260928798e+00,-4.984100721550221103e+00,8.999999999941135087e+00
-2.314615267493297157e+00,-6.138993860069463793e+00,2.391684120230684218e+00,8.999999999996273203e+00
8.166811809447722226e+00,7.377707007383492943e+00,1.816010559480778497e-01,8.999999999998570033e+00
-2.401341246169083021e+01,1.579904035789105876e+01,2.413145348490208164e+01,1.617501888769895979e+00
7.461776106426063482e-01,3.072175123040839839e+00,8.958864996774558165e-01,8.999999999956800778e+00
-1.327074048444853105e+01,2.493521882298692560e+01,-2.088308660285923324e+01,8.992027240139083943e+00
1.742441571764177910e+00,-2.594115816758843707e+01,-1.917314380859158263e+01,8.999999999884670032e+00
6.485223757691239044e+00,2.645269875230999190e+01,1.722841480205118714e+01,8.999999996859017415e+00
-4.356337263535334614e+01,-1.890766735261837894e+01,-3.129231138874315477e+01,5.251445848384569959e-02
-3.856745668369121471e+00,-2.754332121883801054e+00,-5.874020582765916210e+00,9.000000000028329339e+00
7.778309223224188607e+00,-4.536907495232262733e+01,9.589353743324348756e+00,8.999999999965362818e+00
4.355611180536869398e+01,-1.818549600516400133e+01,1.745536034196895159e+01,6.667926265357219329e+00
-3.758426452478990143e+01,1.089421697811447487e+00,6.613220371005501974e+00,8.999999999703080178e+00
9.394350380607200179e+00,8.857249149155132173e+00,1.151603064139406740e+01,8.998949636002054220e+00
2.761471564620397601e+01,2.025219981301109939e+01,4.869322331123667169e+01,2.482784127048764056e+00
1.621980705155684177e+01,-2.641946114972908433e+01,-1.845716584750697109e+01,8.970192848435456057e+00
1.002124110697345394e+01,3.909674054712392888e+01,-3.702662102842600689e+01,8.999998741960480331e+00
3.093735401208427405e+01,-1.015826420461596413e+01,-9.304355128891979021e+00,8.999853090968102265e+00
4.619741955461276461e+01,-2.495450362274420186e+01,-1.631777241602832618e+01,8.472797771299799052e+00
2.858233724913473162e-01,3.310388310119607524e+01,4.500849378989389749e+01,8.999999999875974765e+00
1.202920317256977611e+01,-2.375183929499308988e+01,2.068012732394736730e+01,8.997495403411504000e+00
1.903406780733686787e+01,6.151928669576544273e+00,2.724280320385737753e+00,8.999999999796250094e+00
-2.131667889606422062e+00,-1.775141544819072159e+00,9.808853603228193663e+00,9.000000000009523049e+00
-1.540892199428155029e+00,2.630771063364667484e+00,-2.902767739788837176e+01,8.999999999789146443e+00
1.736319699104534564e+01,-7.889136876756595029e+00,5.353092445785136988e+01,7.774784616590315167e+00
-2.026435505861128306e+01,-5.825179700087626422e+00,5.139759999167188909e+01,4.309476819266480518e+00
-1.074167374175558187e+01,-7.427337038919120005e+00,-2.817103626132610827e+01,8.987450068198800324e+00
-2.480121796312186433e+00,3.384554182931348576e-01,-1.814014106299364926e+01,8.999999999932139616e+00
9.396396599004296135e+00,-2.222985902923169022e+01,-7.881707062022173804e-02,9.000000000008810730e+00
2.231750473364596843e+01,1.286541375587999170e+01,9.027185753323953676e+00,8.998931605396959910e+00
-4.028287528651531346e+01,-9.611636165148754074e+00,4.163085428041323155e+01,6.079052564851230179e-04
-2.539820315491791547e+00,2.814158652686497675e+00,2.152579686327328190e+01,8.999999999907743131e+00
-9.453356834228924255e-01,-1.089118556953558636e+00,2.140753758235959037e+00,8.999999999995837996e+00
2.842754380082942589e+01,-2.552697205812688708e+01,7.579656179314579134e+00,8.999989389410401941e+00
-7.476961949823199838e+00,1.074925413807132202e+01,5.577480011816438932e+00,8.999999999807002382e+00
-7.833117050934019776e-01,-2.331203584675095364e+00,9.052935485188760012e+00,8.999999999981678656e+00
