x1,x2,x3,O_Sum
-9.031965945487097969e+00,5.203618803499238332e+00,2.880563093175390943e+00,7.186929172896288520e+00
4.244262017145414845e+00,-1.841492167783225886e+00,1.408371837964413764e+01,4.360883392687370019e+00
-1.199830376777737229e+01,6.349598038427742175e+00,-6.371643059139693754e+00,7.832464157303768992e-01
-7.279750407045962213e+00,4.201777455721825483e+00,-8.059030478661050267e+00,1.484029085655455549e-01
-9.240820573740786692e-01,9.826797872916131382e+00,6.824305146841297187e+00,5.184422732065201433e-01
-6.662993831446646364e-01,7.932030363352489122e-01,4.569576285805995397e+00,8.999084384655413160e+00
4.416511177432776769e+00,-2.166598732531125115e+00,-5.941268626959401722e+00,2.535395317090878287e+00
3.904541749978309162e-01,-6.025673859843980740e-01,-5.255973916042429028e-01,8.999999999847494436e+00
-1.984811824599289620e+00,-1.050200655478695033e+01,-2.679706582193944975e+00,8.452877525526574232e+00
3.072648027030564055e+00,3.310268623610077565e-01,7.445370352432794547e+00,8.193071523100677211e+00
3.374871061704384445e+00,1.374733874595773564e+00,-9.013874913597456073e-01,8.999988201276476474e+00
-1.186615174374151538e+00,9.576126184973667854e-01,-2.951971213529524629e+00,8.987276871092712227e+00
2.512196324284655891e+00,2.190680371110931279e+00,-5.606932617353010961e-01,8.999996916628479227e+00
3.453848427313429559e-01,1.552943264634431220e+00,6.554430994578475556e+00,8.927845606325956140e+00
7.665103481569805588e+00,-2.094043139731353254e+00,-6.215976099892670526e+00,6.564964735756046998e-01
5.529419758682913688e+00,-3.359523408334767147e+00,8.893777441324564492e+00,6.681792972934215147e-01
7.745101039624969985e+00,-1.171807441565232200e+00,-1.246025180387555276e+00,8.999883564044191431e+00
-5.786538168733242893e-01,-1.534748465017365948e+00,5.979210300576710546e-01,8.999999356839030185e+00
2.041702952361930556e+00,1.844426751845873236e+00,4.540026398701946242e-02,8.999999999996864730e+00
-6.003353115422707553e+00,3.949760089472764690e+00,6.032863371225520410e+00,4.286828477131218174e-01
1.865444026606515870e-01,7.680437807602099598e-01,2.239716249193639541e-01,9.000000000000067502e+00
-3.317685121112132762e+00,6.233804705746731400e+00,-5.220771650714808310e+00,4.608544495134779817e-01
4.356103929410444775e-01,-6.485289541897109267e+00,-4.793285952147895657e+00,1.154629790197345907e+00
1.621305939422809761e+00,6.613174688077497976e+00,4.307103700512796784e+00,2.151501408984742625e+00
-1.089084315883833654e+01,-4.726916838154594735e+00,-7.823077847185788691e+00,1.564293404894776252e-01
-9.641864170922803678e-01,-6.885830304709502636e-01,-1.468505145691479052e+00,8.999991220368922740e+00
1.944577305806047152e+00,-1.134226873808065683e+01,2.397338435831087189e+00,8.767993049522509352e+00
1.088902795134217349e+01,-4.546374001291000333e+00,4.363840085492237897e+00,3.159409340080306272e+00
-9.396066131197475357e+00,2.723554244528618717e-01,1.653305092751375494e+00,8.999583699969651462e+00
2.348587595151800045e+00,2.214312287288783043e+00,2.879007660348516850e+00,7.757275396271473333e+00
6.903678911550994002e+00,5.063049953252774849e+00,1.217330582780916792e+01,1.122002487862617665e-01
4.054951762889210443e+00,-6.604865287432271082e+00,-4.614291461876742773e+00,1.327101008830245732e+00
2.505310276743363485e+00,9.774185136780982219e+00,-9.256655257106501722e+00,1.024904465556107994e-02
7.734338503021068512e+00,-2.539566051153991033e+00,-2.326088782222994755e+00,8.632222093751751757e+00
1.154935488865319115e+01,-6.238625905686050466e+00,-4.079443104007081544e+00,4.287311053484646806e+00
7.145584312283682904e-02,8.275970775299018811e+00,1.125212344747347437e+01,1.233375198451755819e-02
