x1,x2,x3,O_XZ
-3.010655315162365842e+00,1.734539601166413147e+00,9.601876977251304623e-01,4.731306397717575107e-01
1.414754005715138652e+00,-6.138307225944086287e-01,4.694572793214713435e+00,8.703000558715946466e-01
-3.999434589259124095e+00,2.116532679475914502e+00,-2.123881019713231399e+00,1.914328002606298373e-02
-2.426583469015320738e+00,1.400592485240608420e+00,-2.686343492887016904e+00,-3.679999473843074131e-01
-3.080273524580262046e-01,3.275599290972043498e+00,2.274768382280432100e+00,7.209403176738423680e-01
-2.220997943815549158e-01,2.644010121117496559e-01,1.523192095268665058e+00,9.846214057484509175e-01
1.472170392477592182e+00,-7.221995775103750015e-01,-1.980422875653133685e+00,2.395130075330170749e-01
1.301513916659436387e-01,-2.008557953281327191e-01,-1.751991305347476158e-01,9.999982867252134033e-01
-6.616039415330966511e-01,-3.500668851595650555e+00,-8.932355273979817323e-01,6.620467407925062497e-01
1.024216009010187944e+00,1.103422874536692383e-01,2.481790117477598034e+00,7.029820183860246985e-01
1.124957020568127852e+00,4.582446248652577991e-01,-3.004624971199151839e-01,9.478948686552302050e-01
-3.955383914580505866e-01,3.192042061657889285e-01,-9.839904045098415430e-01,9.734379649647597610e-01
8.373987747615518895e-01,7.302267903703104635e-01,-1.868977539117670228e-01,9.349751617738433218e-01
1.151282809104476473e-01,5.176477548781438509e-01,2.184810331526159111e+00,9.352171664392781025e-01
2.555034493856601863e+00,-6.980143799104511215e-01,-2.071992033297556546e+00,1.134295091618907625e-01
1.843139919560971451e+00,-1.119841136111588975e+00,2.964592480441521349e+00,1.619019689907851833e-01
2.581700346541656366e+00,-3.906024805217440110e-01,-4.153417267958517400e-01,9.711674244151993207e-01
-1.928846056244414575e-01,-5.115828216724552790e-01,1.993070100192236849e-01,9.996894750122934381e-01
6.805676507873101855e-01,6.148089172819577453e-01,1.513342132900648805e-02,9.848314182067539058e-01
-2.001117705140902814e+00,1.316586696490921637e+00,2.010954457075173618e+00,-2.026677385708452461e-01
6.218146755355052208e-02,2.560145935867366718e-01,7.465720830645465600e-02,9.999997448535901112e-01
-1.105895040370711069e+00,2.077934901915576837e+00,-1.740257216904936399e+00,-2.176701013220888326e-01
1.452034643136815018e-01,-2.161763180632370052e+00,-1.597761984049298700e+00,-3.123642017335316878e-01
5.404353131409366240e-01,2.204391562692499473e+00,1.435701233504265817e+00,-1.168776520954675630e-01
-3.630281052946112474e+00,-1.575638946051531653e+00,-2.607692615728596230e+00,-1.126032477469292858e-01
-3.213954723640933819e-01,-2.295276768236500509e-01,-4.895017152304930175e-01,9.990883561068742980e-01
6.481924352686823099e-01,-3.780756246026886203e+00,7.991128119436957666e-01,7.685438540657172357e-01
3.629675983780724646e+00,-1.515458000430333518e+00,1.454613361830745966e+00,4.733403724299727333e-01
