x1,x2,x3,O_Sum
-6.021310630324731683e+00,3.469079202332826295e+00,1.920375395450260925e+00,8.021442929884862849e+00
2.829508011430277303e+00,-1.227661445188817257e+00,9.389145586429426871e+00,4.500911723527020847e+00
-7.998869178518248191e+00,4.233065358951829005e+00,-4.247762039426462799e+00,-1.050077546699106357e+00
-4.853166938030641475e+00,2.801184970481216840e+00,-5.372686985774033808e+00,1.901592868082811472e-01
-6.160547049160524091e-01,6.551198581944086996e+00,4.549536764560864199e+00,8.999266583393071173e+00
-4.441995887631098316e-01,5.288020242234993118e-01,3.046384190537330117e+00,8.999016040640530179e+00
2.944340784955184365e+00,-1.444399155020750003e+00,-3.960845751306267370e+00,8.634763634976934110e-01
2.603027833318872775e-01,-4.017115906562654382e-01,-3.503982610694952315e-01,8.999999999883497637e+00
-1.323207883066193302e+00,-7.001337703191301109e+00,-1.786471054795963465e+00,8.999704711066708995e+00
2.048432018020375889e+00,2.206845749073384766e-01,4.963580234955196069e+00,7.937943953173791201e+00
2.249914041136255705e+00,9.164892497305155983e-01,-6.009249942398303679e-01,8.999216724835047643e+00
-7.910767829161011733e-01,6.384084123315778569e-01,-1.967980809019683086e+00,8.971464879274922311e+00
1.674797549523103779e+00,1.460453580740620927e+00,-3.737955078235340456e-01,8.999992656800348101e+00
2.302565618208952947e-01,1.035295509756287702e+00,4.369620663052318221e+00,8.999978204285250527e+00
5.110068987713203725e+00,-1.396028759820902243e+00,-4.143984066595113092e+00,-9.606587883444078768e-01
3.686279839121942903e+00,-2.239682272223177950e+00,5.929184960883042699e+00,1.145328019517691587e+00
5.163400693083312731e+00,-7.812049610434880220e-01,-8.306834535917034801e-01,8.995847125936792921e+00
-3.857692112488829150e-01,-1.023165643344910558e+00,3.986140200384473697e-01,8.999999993821111488e+00
1.361135301574620371e+00,1.229617834563915491e+00,3.026684265801297610e-02,8.999999999999946709e+00
-4.002235410281805628e+00,2.633173392981843275e+00,4.021908914150347236e+00,-7.109380964084924259e-02
1.243629351071010442e-01,5.120291871734733435e-01,1.493144166129093120e-01,8.999999999999435119e+00
-2.211790080741422138e+00,4.155869803831153675e+00,-3.480514433809872799e+00,7.228949829056344534e+00
2.904069286273630035e-01,-4.323526361264740103e+00,-3.195523968098597400e+00,8.999982855991991215e+00
1.080870626281873248e+00,4.408783125384998947e+00,2.871402467008531634e+00,8.959213472351288843e+00
-7.260562105892224949e+00,-3.151277892103063305e+00,-5.215385231457192461e+00,-1.294924430792284697e-01
-6.427909447281867639e-01,-4.590553536473001017e-01,-9.790034304609860349e-01,8.999853937674458848e+00
1.296384870537364620e+00,-7.561512492053772405e+00,1.598225623887391533e+00,8.999963105267948293e+00
7.259351967561449293e+00,-3.030916000860667037e+00,2.909226723661491931e+00,2.314494208288659038e+00
-6.264044087464984756e+00,1.815702829685745534e-01,1.102203395167583588e+00,8.953908452616927249e+00
1.565725063434533215e+00,1.476208191525855140e+00,1.919338440232344345e+00,8.486633723732838419e+00
4.602452607700662668e+00,3.375366635501849455e+00,8.115537218539445874e+00,1.523474450252733758e+00
2.703301175259473332e+00,-4.403243524954848276e+00,-3.076194307917829107e+00,6.061900152738223468e+00
1.670206851162242323e+00,6.516123424520654517e+00,-6.171103504737667222e+00,8.932723650497369050e+00
5.156225668680711749e+00,-1.693044034102660689e+00,-1.550725854815329763e+00,8.693250188545736279e+00
7.699569925768792622e+00,-4.159083937124033348e+00,-2.719628736004720881e+00,4.066791914095985838e+00
4.763722874855789297e-02,5.517313850199345282e+00,7.501415631648981730e+00,8.999999999981271870e+00
2.004867195428296167e+00,-3.958639882498849349e+00,3.446687887324561661e+00,7.732955440631464228e+00
3.172344634556144793e+00,1.025321444929424120e+00,4.540467200642896439e-01,8.999937752847442241e+00
-3.552779816010703806e-01,-2.958569241365120450e-01,1.634808933871365833e+00,8.999899680740583108e+00
-2.568153665713591161e-01,4.384618438941111362e-01,-4.837946232981394701e+00,8.999972580524902455e+00
2.893866165174223681e+00,-1.314856146126099024e+00,8.921820742975228313e+00,3.382686869605394442e+00
-3.377392509768548212e+00,-9.708632833479379221e-01,8.566266665278648773e+00,2.752638206184392367e+00
-1.790278956959263867e+00,-1.237889506486519853e+00,-4.695172710221018342e+00,7.754413024322026615e+00
-4.133536327186977388e-01,5.640923638218914987e-02,-3.023356843832274876e+00,8.999325521991689669e+00
1.566066099834049652e+00,-3.704976504871948517e+00,-1.313617843670362474e-02,9.000000000000435207e+00
3.719584122274328220e+00,2.144235625979998616e+00,1.504530958887325465e+00,8.657240201956595271e+00
-6.713812547752551652e+00,-1.601939360858125827e+00,6.938475713402205258e+00,1.734650482064072907e+00
-4.233033859152985912e-01,4.690264421144163531e-01,3.587632810545547279e+00,8.999948397236019915e+00
-1.575559472371487468e-01,-1.815197594922597635e-01,3.567922930393265246e-01,8.999999999992425614e+00
4.737923966804904019e+00,-4.254495343021148734e+00,1.263276029885763263e+00,8.937933751114702119e+00
-1.246160324970533084e+00,1.791542356345220188e+00,9.295800019694064886e-01,8.998321421265430331e+00
-1.305519508489003389e-01,-3.885339307791825236e-01,1.508822580864793483e+00,8.999999795007578740e+00
-8.543486082545892479e-01,5.645608158756902029e+00,4.224140031556007813e+00,8.994998041920178267e+00
2.720261516625851250e+00,-6.598687742757661567e+00,-5.807904443869469358e-01,8.999991726298494754e+00
