x1,x2,x3,O_Sum
-6.479535706035959741e+00,-2.248393790427419159e+00,-1.079516455160191013e+00,8.999998643700021006e+00
5.114440038087226803e+00,-1.009623977234549486e+01,6.119996825070592728e+00,7.061276975268418354e+00
-2.457008420000111215e+00,5.723950428907068400e+00,-8.257470166152176105e+00,6.651388449576011830e+00
5.419827400737730727e+00,-3.044988589649554100e+00,-2.382526186054672479e+00,8.997081910683220940e+00
-7.950699682219940501e-01,-7.204507722316751739e+00,1.979531865299224336e+01,4.188190008050816537e+00
-2.700526383168166067e+00,3.423201876579607283e+00,-1.882247225654765899e+01,8.414057137344370219e+00
-7.753672333890684776e+00,-1.096836547703597020e+01,7.985245006691621406e+00,4.035671290765423969e+00
-3.896200134851409480e+00,3.031552292831582918e+01,-9.842410074366496175e+00,4.669659599803271277e+00
3.273953635862819311e+01,-2.149061476002234272e+01,2.300687503758755525e+00,8.999365552753966213e+00
2.484757098727236269e+00,1.789033910417332729e+00,2.212016590031616659e+00,8.999736734481153633e+00
-4.794699137386754018e+00,-1.114158332464055334e+01,1.810232476234337540e+01,2.730166135710689890e-01
3.334112742493508197e+00,9.493360567769915548e+00,1.414249897194665095e+01,9.980049358277183202e-01
4.668475170899700544e+00,4.689389820466280057e+00,-5.253840776759835407e+00,8.383143954547582766e+00
1.042692048229591384e+00,5.769091119165090653e+00,-4.411846407283939620e+00,8.504098681583162289e+00
8.810159911168781832e+00,7.299518386032837647e+00,7.894139745738855574e+00,5.627074926068982741e+00
-6.025344093928434397e+00,7.906182365789877764e-01,2.415312440341728717e+01,8.993718107354714775e+00
9.436666261499735420e-01,-7.553876697657362083e-02,-5.185269340639753199e-01,9.000000000008299139e+00
-3.779119216143694615e+01,1.018741158848393802e+01,-6.448724703446024886e-01,8.999999993224498951e+00
3.637606630663986351e+01,-6.823505336549898992e+00,1.400720382148396403e+01,4.463536236632951182e-01
5.292821987293044872e-01,2.137751617154251882e+00,2.061759229737375465e-01,9.000000000006032508e+00
1.025277705940634121e+01,-3.155188728929453568e+00,-2.302272260488944866e+01,5.650914464776471746e+00
-2.372505456471280638e+01,1.049376741829049209e+01,2.118517623033045894e+01,1.915904881491616030e-02
1.590278808246785047e+01,1.084636585481837479e+01,-1.806469044834643611e+01,6.612198450755611689e-02
-2.551288710131648685e+01,-1.823820942260132938e+01,8.453334294839347507e+00,6.031065482890739737e+00
2.339817250238204593e+01,2.432839524172587176e+01,-1.202893028154674404e+01,1.918369711476913819e+00
-1.581062979868000795e+01,-5.258453998063935764e+00,-1.615566548996827834e+01,1.925779480928035692e-01
9.351958054506674500e+00,1.258464505908418474e+01,-1.270074388249743791e+01,2.273303030364061394e-01
2.125901869420545154e+00,1.965679199564860369e+00,2.528645463177895403e-01,8.999999999997015721e+00
2.067156877368279311e+01,-1.939211052500877130e+01,1.674937747357892803e+01,1.287652478535443734e-01
-1.161287027214687484e+01,-5.056336609989127595e+00,6.003363684010061263e+00,8.369143502559733605e+00
5.504240831737404749e-01,2.164165649969947758e+00,2.904121902344909856e+00,8.996420228606828218e+00
-1.908908492545349844e+01,3.192828343043563777e+01,4.048580425782553505e+00,8.946047327794902415e+00
3.509872063711450885e+00,3.466744016281708696e+01,-6.575198081694543006e+00,8.080507113210853021e+00
-7.254205015778665278e+00,2.002294529115987842e+01,-4.253665748068075736e+00,8.868693595182932654e+00
5.989035827347890084e+00,-1.197660569688750698e+01,1.186978250241705002e+00,8.999973203309922454e+00
4.608583738310082722e+00,4.804679444614159856e+00,-7.898919881432197698e+00,7.295605904342457926e+00
3.299082978418660161e+00,1.089963347482694722e+01,-1.657904579665065015e+01,3.766779537697308999e-01
-8.008156104693909816e-01,7.853962586491032294e-01,-1.276509533220582915e+00,8.999999986175126310e+00
1.669293381468430759e+00,1.567360948066989934e+01,-3.225076971705823414e+00,8.968850631295058662e+00
-1.754249904658182757e+01,-1.881787123501592873e+01,-6.275120137161481537e+00,8.017974380944302482e+00
8.652637771270339506e-01,1.024909254244639989e+01,-3.252483586342479072e+01,7.793104736627962659e-01
-1.344174272921403679e+00,-5.626583356495143740e+00,-3.053555634454611756e+00,8.929784485482260337e+00
-1.859370475595392591e+01,-1.925656984068299948e+01,-2.963221450696806514e+01,1.202109524291224970e-04
2.124922179244951526e+00,7.432520556775910947e+00,3.105488547092722484e+00,8.926622783111286097e+00
