x1,x2,x3,O_XZ
-1.619883926508989935e+00,-5.620984476068547897e-01,-2.698791137900477533e-01,9.999999753784439838e-01
1.278610009521806701e+00,-2.524059943086373714e+00,1.529999206267648182e+00,9.990638319989251226e-01
-6.142521050000278038e-01,1.430987607226767100e+00,-2.064367541538044026e+00,9.999522316522586607e-01
1.354956850184432682e+00,-7.612471474123885251e-01,-5.956315465136681198e-01,9.999954046605917801e-01
-1.987674920554985125e-01,-1.801126930579187935e+00,4.948829663248060839e+00,9.999999960547771849e-01
-6.751315957920415167e-01,8.558004691449018209e-01,-4.705618064136914747e+00,9.999341955686469330e-01
-1.938418083472671194e+00,-2.742091369258992550e+00,1.996311251672905351e+00,9.521593465611628559e-01
-9.740500337128523700e-01,7.578880732078957294e+00,-2.460602518591624044e+00,9.999951425318736042e-01
8.184884089657048278e+00,-5.372653690005585680e+00,5.751718759396888814e-01,9.999818154328234954e-01
6.211892746818090671e-01,4.472584776043331822e-01,5.530041475079041646e-01,9.999999945301589754e-01
-1.198674784346688504e+00,-2.785395831160138336e+00,4.525581190585843849e+00,9.968652255778198690e-01
8.335281856233770492e-01,2.373340141942478887e+00,3.535624742986662739e+00,9.993541139942833107e-01
1.167118792724925136e+00,1.172347455116570014e+00,-1.313460194189958852e+00,9.995075605720880052e-01
2.606730120573978460e-01,1.442272779791272663e+00,-1.102961601820984905e+00,9.999999989493866259e-01
2.202539977792195458e+00,1.824879596508209412e+00,1.973534936434713893e+00,8.533354456515143127e-01
-1.506336023482108599e+00,1.976545591447469441e-01,6.038281100854321792e+00,9.967801573766587042e-01
2.359166565374933855e-01,-1.888469174414340521e-02,-1.296317335159938300e-01,1.000000000000005995e+00
-9.447798040359236538e+00,2.546852897120984505e+00,-1.612181175861506222e-01,9.999999987415804092e-01
9.094016576659965878e+00,-1.705876334137474748e+00,3.501800955370991009e+00,-6.541966203093346754e-01
1.323205496823261218e-01,5.344379042885629705e-01,5.154398074343438663e-02,9.999999999999842348e-01
2.563194264851585302e+00,-7.887971822323633919e-01,-5.755680651222362165e+00,9.008827162944803568e-01
-5.931263641178201595e+00,2.623441854572623022e+00,5.296294057582614734e+00,5.903516454213206255e-02
3.975697020616962618e+00,2.711591463704593696e+00,-4.516172612086609028e+00,1.220362613701576060e-01
-6.378221775329121712e+00,-4.559552355650332345e+00,2.113333573709836877e+00,8.233174875948027216e-01
5.849543125595511484e+00,6.082098810431467939e+00,-3.007232570386686010e+00,4.826898888724988623e-01
-3.952657449670001988e+00,-1.314613499515983941e+00,-4.038916372492069584e+00,-5.430952376218096261e-02
2.337989513626668625e+00,3.146161264771046184e+00,-3.175185970624359477e+00,6.442941624843407933e-01
5.314754673551362885e-01,4.914197998912150922e-01,6.321613657944738507e-02,9.999999999999743538e-01
5.167892193420698277e+00,-4.848027631252192826e+00,4.187344368394732008e+00,1.998541033954277513e-01
-2.903217568036718710e+00,-1.264084152497281899e+00,1.500840921002515316e+00,9.276846076683857856e-01
1.376060207934351187e-01,5.410414124924869395e-01,7.260304755862274639e-01,9.999999999995270450e-01
-4.772271231363374611e+00,7.982070857608909442e+00,1.012145106445638376e+00,9.996886773809826598e-01
8.774680159278627212e-01,8.666860040704271739e+00,-1.643799520423635752e+00,9.999999664629942719e-01
-1.813551253944666319e+00,5.005736322789969606e+00,-1.063416437017018934e+00,9.999460033897996647e-01
1.497258956836972521e+00,-2.994151424221876745e+00,2.967445625604262505e-01,9.999999924160392073e-01
1.152145934577520681e+00,1.201169861153539964e+00,-1.974729970358049425e+00,9.952457513146120149e-01
8.247707446046650404e-01,2.724908368706736805e+00,-4.144761449162662537e+00,9.997586733864747277e-01
-2.002039026173477454e-01,1.963490646622758073e-01,-3.191273833051457287e-01,1.000000000000015321e+00
4.173233453671076898e-01,3.918402370167474835e+00,-8.062692429264558536e-01,9.999999995017068155e-01
-4.385624761645456893e+00,-4.704467808753982183e+00,-1.568780034290370384e+00,9.788345579946822195e-01
2.163159442817584877e-01,2.562273135611599972e+00,-8.131208965856197679e+00,9.999999994056613106e-01
-3.360435682303509197e-01,-1.406645839123785935e+00,-7.633889086136529389e-01,9.999999994942367909e-01
-4.648426188988481478e+00,-4.814142460170749871e+00,-7.408053626742016284e+00,3.863609402289187034e-01
5.312305448112378814e-01,1.858130139193977737e+00,7.763721367731806211e-01,9.999999834537848242e-01
-4.264321896323269301e-01,-7.149888847283777937e-02,8.460673321527258928e-01,9.999999832623478468e-01
3.179101534472644097e+00,-9.087481982104030465e+00,2.246013165212657370e+00,9.981468391358617742e-01
1.541569610269059698e+00,-4.215596455558194400e+00,2.447570688339297362e+00,9.909901300956780457e-01
-2.851034838504232116e+00,-2.055252242769823656e+00,-1.571576325416211561e-02,1.000000000000025757e+00
-4.877911243908584993e+00,-1.944295461912177059e+00,8.359857625175061813e+00,3.747036356432516535e-01
-8.332009153785136846e+00,-4.479329477568245177e-01,1.578791900426310235e+00,9.298477276862460172e-01
-2.909145439812149458e+00,-3.955144173878414326e-01,1.772577554029255209e+00,7.746862086286665505e-01
-1.577175312889817382e+00,-5.944431322668010331e+00,-4.190775996655316860e+00,9.911503701082713391e-01
1.977329741531961560e-01,2.033517605586417698e+00,-4.625419695542823395e-01,1.000000000000084377e+00
-1.655699332484825259e+00,-3.403973025709516320e-01,-2.580382542944521518e+00,8.131108372398025974e-01
-1.759093616061748078e+00,-1.596701209152587619e+00,8.229660763440603821e-01,9.998268489461986652e-01
1.689986995177757079e+00,1.611750843021575452e+00,1.212798686030992945e+00,9.978572921304352805e-01
3.250179164786539121e-01,-5.840350080389976384e+00,-4.762585958100220118e+00,9.999999770330019189e-01
7.104003508538146328e+00,-1.176361045689471529e+00,-6.619099246968243477e+00,4.664651797847098047e-01
-7.726913906591265091e-01,9.879985780899090742e+00,1.223854449561812219e+00,9.999999991037612501e-01
2.531212489687992978e-02,1.573703854377268840e-01,2.233314286394849982e-02,1.000000000000004219e+00
4.432101919655999644e+00,-4.427910708500951920e+00,-3.090611200598961883e+00,4.434091123333431250e-01
9.591068612631310941e+00,1.494635699749107927e+00,1.170786037505120669e+00,9.913890618529730414e-01
-1.248080475661971889e+00,-1.707741734819888224e+00,7.436922921362959515e-01,9.999926093956594819e-01
5.874080492182850222e+00,2.688822339775779557e+00,-2.649136352258760763e+00,3.663815813506742236e-01
-5.570631069921204492e+00,-4.362000082085920383e+00,-3.019733252773469712e+00,3.415811828508040771e-01
2.107879181608053099e+00,-4.750337611693741025e+00,1.063066550441966074e+00,9.998173264497212109e-01
1.536616694079166567e+00,3.976830021369702983e+00,-2.024841209690960486e+00,9.956268062158528664e-01
2.320008204393487095e+00,8.588712514989927304e-05,-9.529806722166163979e+00,9.426858627473274632e-01
