x1,x2,x3,O_Sum
-1.619883926508989935e+00,-5.620984476068547897e-01,-2.698791137900477533e-01,8.999999323906212823e+00
1.278610009521806701e+00,-2.524059943086373714e+00,1.529999206267648182e+00,6.773419617813839722e+00
-6.142521050000278038e-01,1.430987607226767100e+00,-2.064367541538044026e+00,7.087459099381698380e+00
1.354956850184432682e+00,-7.612471474123885251e-01,-5.956315465136681198e-01,8.999486438211853567e+00
-1.987674920554985125e-01,-1.801126930579187935e+00,4.948829663248060839e+00,6.184181633214733687e+00
-6.751315957920415167e-01,8.558004691449018209e-01,-4.705618064136914747e+00,8.799008093963895050e+00
-1.938418083472671194e+00,-2.742091369258992550e+00,1.996311251672905351e+00,4.070162066546011204e+00
-9.740500337128523700e-01,7.578880732078957294e+00,-2.460602518591624044e+00,6.771738780459092055e+00
8.184884089657048278e+00,-5.372653690005585680e+00,5.751718759396888814e-01,8.997367797859849858e+00
6.211892746818090671e-01,4.472584776043331822e-01,5.530041475079041646e-01,8.999984196702808248e+00
-1.198674784346688504e+00,-2.785395831160138336e+00,4.525581190585843849e+00,1.274713145518290069e+00
8.335281856233770492e-01,2.373340141942478887e+00,3.535624742986662739e+00,2.265167396066555039e+00
1.167118792724925136e+00,1.172347455116570014e+00,-1.313460194189958852e+00,8.746094070293706224e+00
2.606730120573978460e-01,1.442272779791272663e+00,-1.102961601820984905e+00,8.790966676038980410e+00
2.202539977792195458e+00,1.824879596508209412e+00,1.973534936434713893e+00,5.522073262107479508e+00
-1.506336023482108599e+00,1.976545591447469441e-01,6.038281100854321792e+00,8.951482853669480377e+00
2.359166565374933855e-01,-1.888469174414340521e-02,-1.296317335159938300e-01,9.000000000000012434e+00
-9.447798040359236538e+00,2.546852897120984505e+00,-1.612181175861506222e-01,8.999996525394198699e+00
9.094016576659965878e+00,-1.705876334137474748e+00,3.501800955370991009e+00,8.007590926701808609e-01
1.323205496823261218e-01,5.344379042885629705e-01,5.154398074343438663e-02,8.999999999958747665e+00
2.563194264851585302e+00,-7.887971822323633919e-01,-5.755680651222362165e+00,6.872757143829209880e+00
-5.931263641178201595e+00,2.623441854572623022e+00,5.296294057582614734e+00,3.082196014868733291e-01
3.975697020616962618e+00,2.711591463704593696e+00,-4.516172612086609028e+00,3.920873345478365635e-01
-6.378221775329121712e+00,-4.559552355650332345e+00,2.113333573709836877e+00,5.742888549458655234e+00
5.849543125595511484e+00,6.082098810431467939e+00,-3.007232570386686010e+00,3.469117165906677958e+00
-3.952657449670001988e+00,-1.314613499515983941e+00,-4.038916372492069584e+00,1.069949084990921229e+00
2.337989513626668625e+00,3.146161264771046184e+00,-3.175185970624359477e+00,8.074825674568385514e-01
5.314754673551362885e-01,4.914197998912150922e-01,6.321613657944738507e-02,8.999999999944222395e+00
5.167892193420698277e+00,-4.848027631252192826e+00,4.187344368394732008e+00,4.231557800814167436e-01
-2.903217568036718710e+00,-1.264084152497281899e+00,1.500840921002515316e+00,8.499271177698906499e+00
1.376060207934351187e-01,5.410414124924869395e-01,7.260304755862274639e-01,8.999741864421276105e+00
-4.772271231363374611e+00,7.982070857608909442e+00,1.012145106445638376e+00,8.950859598900976266e+00
8.774680159278627212e-01,8.666860040704271739e+00,-1.643799520423635752e+00,8.532097090742254863e+00
-1.813551253944666319e+00,5.005736322789969606e+00,-1.063416437017018934e+00,8.912408101223283197e+00
1.497258956836972521e+00,-2.994151424221876745e+00,2.967445625604262505e-01,8.999814344393332277e+00
1.152145934577520681e+00,1.201169861153539964e+00,-1.974729970358049425e+00,7.825416357882855500e+00
8.247707446046650404e-01,2.724908368706736805e+00,-4.144761449162662537e+00,1.376771026944027421e+00
-2.002039026173477454e-01,1.963490646622758073e-01,-3.191273833051457287e-01,8.999999995943948505e+00
4.173233453671076898e-01,3.918402370167474835e+00,-8.062692429264558536e-01,8.974120776362170204e+00
-4.385624761645456893e+00,-4.704467808753982183e+00,-1.568780034290370384e+00,8.083758830027230502e+00
2.163159442817584877e-01,2.562273135611599972e+00,-8.131208965856197679e+00,2.514860054806355549e+00
-3.360435682303509197e-01,-1.406645839123785935e+00,-7.633889086136529389e-01,8.972217750588901808e+00
-4.648426188988481478e+00,-4.814142460170749871e+00,-7.408053626742016284e+00,5.551152208806737348e-02
5.312305448112378814e-01,1.858130139193977737e+00,7.763721367731806211e-01,8.935460076990340283e+00
-4.264321896323269301e-01,-7.149888847283777937e-02,8.460673321527258928e-01,8.999999522656553452e+00
3.179101534472644097e+00,-9.087481982104030465e+00,2.246013165212657370e+00,7.469619304036010377e+00
1.541569610269059698e+00,-4.215596455558194400e+00,2.447570688339297362e+00,3.735932012700336369e+00
-2.851034838504232116e+00,-2.055252242769823656e+00,-1.571576325416211561e-02,8.999999999993589128e+00
-4.877911243908584993e+00,-1.944295461912177059e+00,8.359857625175061813e+00,1.347692467182560527e+00
-8.332009153785136846e+00,-4.479329477568245177e-01,1.578791900426310235e+00,8.875863140576438326e+00
-2.909145439812149458e+00,-3.955144173878414326e-01,1.772577554029255209e+00,8.818671452696067448e+00
-1.577175312889817382e+00,-5.944431322668010331e+00,-4.190775996655316860e+00,5.761147380703999232e-01
1.977329741531961560e-01,2.033517605586417698e+00,-4.625419695542823395e-01,8.996578328810510783e+00
-1.655699332484825259e+00,-3.403973025709516320e-01,-2.580382542944521518e+00,8.741146371524800784e+00
-1.759093616061748078e+00,-1.596701209152587619e+00,8.229660763440603821e-01,8.927528317288059512e+00
1.689986995177757079e+00,1.611750843021575452e+00,1.212798686030992945e+00,8.518861027453162649e+00
3.250179164786539121e-01,-5.840350080389976384e+00,-4.762585958100220118e+00,2.343149643790858605e-01
7.104003508538146328e+00,-1.176361045689471529e+00,-6.619099246968243477e+00,4.564318315965227413e+00
-7.726913906591265091e-01,9.879985780899090742e+00,1.223854449561812219e+00,8.901322899205986516e+00
2.531212489687992978e-02,1.573703854377268840e-01,2.233314286394849982e-02,8.999999999999797495e+00
4.432101919655999644e+00,-4.427910708500951920e+00,-3.090611200598961883e+00,1.597562292093200664e+00
9.591068612631310941e+00,1.494635699749107927e+00,1.170786037505120669e+00,8.840002798953209506e+00
-1.248080475661971889e+00,-1.707741734819888224e+00,7.436922921362959515e-01,8.952602357099008756e+00
5.874080492182850222e+00,2.688822339775779557e+00,-2.649136352258760763e+00,3.101043802159384910e+00
-5.570631069921204492e+00,-4.362000082085920383e+00,-3.019733252773469712e+00,1.731482771896007300e+00
2.107879181608053099e+00,-4.750337611693741025e+00,1.063066550441966074e+00,8.897056003796043555e+00
1.536616694079166567e+00,3.976830021369702983e+00,-2.024841209690960486e+00,5.727365256498783808e+00
2.320008204393487095e+00,8.588712514989927304e-05,-9.529806722166163979e+00,8.999999975981303635e+00
1.338786021708381124e+00,1.190269384275750436e-01,4.689541147568823676e-01,8.999999432692385781e+00
5.819641144557460954e+00,3.256105959683417428e+00,-2.887973646713247966e+00,2.157968164947176248e+00
-3.903661805392264039e+00,7.787121143964463421e+00,3.529085634619412382e+00,2.669205843641519582e+00
5.552083282079829374e+00,6.593816040617895835e-01,8.275977574287495031e+00,6.722934565370985105e+00
-4.303883329225296706e+00,-8.322918369466346666e-01,1.132449327611888323e+00,8.963808546313803305e+00
-1.585145559012740568e-02,-1.223590626901423645e-01,-5.917106671963551223e-01,8.999999984474237991e+00
-3.674950047215118865e+00,-5.158615090601557096e-01,-3.410615006057598375e+00,6.117943898464812236e+00
3.456295128729901300e+00,-5.656535051626336852e+00,-5.164134098671272710e+00,1.115559391502436437e-01
4.089466549927649908e+00,-6.586398923792061488e+00,-5.193829148448587674e+00,2.350233372250031261e-01
-7.978932339761647619e+00,1.568794463691277841e+00,1.496089757678719323e+00,8.368711203939890098e+00
-6.876799467526957255e-01,-1.088549262231455872e+00,3.671114147220154722e-01,8.999861158530261918e+00
2.668100604807242426e+00,3.255632779497457552e+00,2.906176863185970571e+00,1.232421480874095199e+00
-7.392620706053364410e-01,1.631992904453309690e+00,3.503926023024560577e-01,8.999455157542277206e+00
1.523134528479659355e+00,3.666947558504698446e+00,6.452438926713502276e+00,4.028257221730395243e-01
-2.989057316513449525e+00,5.115031557806245743e+00,2.118778614198448818e+00,6.315946493507961002e+00
-8.626135011987110524e-01,1.348434408040764983e-02,8.363782242119394139e-01,8.999999820540274698e+00
4.599929735765121430e-01,5.206840998559812972e-01,-2.397168571531053338e+00,8.967371326535248599e+00
-5.477476455329918226e-01,4.877106438914523001e-01,-2.721485178127724058e+00,8.967658285923159056e+00
7.998020661594368086e+00,-2.167200453687299522e+00,-1.790052538733863940e-01,8.999993101681393881e+00
1.139204833642719850e+00,2.496395385965899383e+00,2.472134385881785246e+00,2.202181322177871436e+00
5.035102733262273450e-02,-3.093487263681929722e+00,2.953946793514264924e-01,8.999904900607923253e+00
-8.705568969356598796e-02,-6.810894378670732108e-01,-1.868793309464805263e+00,8.950361378753980190e+00
2.708042992514835046e+00,2.214648947495055697e+00,-3.981384410570663057e+00,1.502234949763384231e+00
-6.680993634463183901e-03,-1.446904764545630740e-03,-2.104689974761875682e-03,8.999999999999960920e+00
-7.165959459766855666e+00,6.253391475047647141e+00,-9.956043639507026199e-01,8.923868186617619713e+00
-2.321979227923795797e-01,-1.651038430771095911e+00,-1.069444820289640941e+00,8.734423658833392778e+00
-1.323539571224821021e-01,2.616116873008558219e+00,-8.634619104241098242e+00,2.139053009042638287e+00
-3.408643933413934235e+00,2.907723052518136786e+00,4.349682105222824724e+00,4.283686484517855164e-01
3.568251594581551833e-01,3.936553038946839056e+00,6.372735680086525356e-01,8.993508247390513688e+00
6.273485112981673772e+00,1.046519285386221076e+00,4.411175758170828409e+00,1.394236178441897511e+00
-1.018175523224925799e-01,-1.023116627455185945e+00,2.607005459885097576e+00,8.532759053533350624e+00
-2.670256456518262378e-01,-9.830073689895436895e-02,-2.359923946792127358e-01,8.999999999982687626e+00
-7.926693630636179932e+00,-3.103574142658275470e+00,-3.922539693449436538e+00,1.089140858402945611e+00
-5.902124546368453517e-02,7.066763294337674139e+00,-1.922854808907604962e+00,8.020631070031271292e+00
2.137593153639997731e-02,-2.319584480476683530e-01,-4.252116991505528465e-01,8.999999953130783936e+00
-2.761913179861065437e+00,-6.402677900135869571e+00,-6.096552973539920428e-01,8.997035800554936458e+00
9.584411985736063233e-02,7.952577574882014888e-01,-8.573438884012470895e-01,8.995271433648126091e+00
1.551363772159795928e+00,-3.221733084887214993e+00,-5.290655506724458945e+00,6.181689165639288053e-01
4.899678696442497206e+00,-7.663345967924178659e+00,2.999897764590433891e+00,4.448088512118629545e+00
7.716149463839764522e+00,-5.467620786735871707e-01,2.635843450618907458e+00,6.318622977922641937e+00
2.025926571390957442e-01,-5.059921444097904342e+00,-6.219717621047928802e+00,3.428685458734355429e-02
-8.468570289060100009e-01,3.603678722027753967e+00,5.446048753063638337e+00,3.643277778347802087e-01
-3.796771344948910887e+00,-2.018666928355406842e+00,4.844538941425117429e+00,8.710434213663550418e-01
-7.908055402761219321e-01,1.665578130983397687e+00,-1.202576973253333792e+00,8.455687488555930997e+00
-2.872460974917709464e+00,5.762034158120119542e+00,3.395822792158745607e+00,1.682902784097004556e+00
1.987024814712835763e+00,-2.939326399254638567e+00,1.514878289839411973e+00,7.144661868996663223e+00
6.044216348862579302e+00,6.382793552745887666e+00,2.492808340240580123e-01,8.999971952916478557e+00
2.740683940355510551e-01,-9.214782840144755127e+00,1.934662452311507019e+00,8.229899506729299929e+00
1.335375517912132937e+00,-2.196290878493174503e-01,-3.086143752236727433e+00,8.952584729961174048e+00
-6.510768251430856246e-01,-4.893129798792832386e-01,-7.529087356636749107e+00,8.968709227409817686e+00
1.662045696279873308e+00,6.665744091949157735e+00,-6.973905156432238073e+00,4.224506808144578435e-03
2.000650164443943613e+00,5.973482509435244836e+00,-1.669308295774562412e+00,8.241597725710835931e+00
-5.286851902542388792e+00,1.576680082390543358e+00,7.054211160819898296e+00,2.253185034295280609e+00
3.605488636156775617e-01,1.078480991066230743e+00,2.404583875030017914e+00,8.280549817975321858e+00
-1.905622344371018739e+00,-2.395516663935531643e+00,-8.030925233948517095e-01,8.862036980898468030e+00
