x1,x2,x3,O_Sum
-9.719303559053937391e+00,-3.372590685641128516e+00,-1.619274682740286408e+00,8.999999999986005861e+00
7.671660057130840649e+00,-1.514435965851824406e+01,9.179995237605888647e+00,8.999999897361524503e+00
-3.685512630000166823e+00,8.585925643360601711e+00,-1.238620524922826327e+01,8.999999999995809574e+00
8.129741101106596091e+00,-4.567482884474331151e+00,-3.573789279082008719e+00,8.999999999909150006e+00
-1.192604952332991353e+00,-1.080676158347512938e+01,2.969297797948836859e+01,9.000000000037241321e+00
-4.050789574752248434e+00,5.134802814869411591e+00,-2.823370838482148670e+01,8.999999999696200348e+00
-1.163050850083602583e+01,-1.645254821555395708e+01,1.197786751003743078e+01,8.999009291954299883e+00
-5.844300202277114664e+00,4.547328439247374376e+01,-1.476361511154974515e+01,8.999999999829698893e+00
4.910930453794230033e+01,-3.223592214003351586e+01,3.451031255638133732e+00,8.999999999940005324e+00
3.727135648090853959e+00,2.683550865625999204e+00,3.318024885047425432e+00,9.000000000005961454e+00
-7.192048706080131026e+00,-1.671237498696083179e+01,2.715348714351506132e+01,8.999999711692234783e+00
5.001169113740262517e+00,1.424004085165487510e+01,2.121374845791997643e+01,8.999999999194352895e+00
7.002712756349549039e+00,7.034084730699420085e+00,-7.880761165139753111e+00,8.999999807253136197e+00
1.564038072344386965e+00,8.653636678747634647e+00,-6.617769610925908985e+00,8.999999999953061547e+00
1.321523986675317275e+01,1.094927757904925691e+01,1.184120961860828380e+01,8.973352805105164975e+00
-9.038016140892651151e+00,1.185927354868481665e+00,3.622968660512592720e+01,8.999919245781319077e+00
1.415499939224960313e+00,-1.133081504648604243e-01,-7.777904010959628689e-01,8.999999999999795719e+00
-5.668678824215542278e+01,1.528111738272590792e+01,-9.673087055169038440e-01,8.999999999978589571e+00
5.456409945995978461e+01,-1.023525800482484804e+01,2.101080573222594339e+01,5.336387126709505324e+00
7.939232980939567863e-01,3.206627425731377823e+00,3.092638844606063198e-01,8.999999999999866773e+00
1.537916558910951181e+01,-4.732783093394179907e+00,-3.453408390733417122e+01,8.194232547710292636e+00
-3.558758184706920957e+01,1.574065112743573636e+01,3.177776434549569018e+01,3.857897238606428775e-02
2.385418212370177571e+01,1.626954878222755951e+01,-2.709703567251965595e+01,1.530256314917178173e+00
-3.826933065197472672e+01,-2.735731413390199407e+01,1.268000144225902126e+01,8.985687264556089460e+00
3.509725875357305824e+01,3.649259286258880053e+01,-1.804339542232011695e+01,8.680284758899929898e+00
-2.371594469802001370e+01,-7.887680997095902313e+00,-2.423349823495241750e+01,1.284318898211803950e-01
1.402793708176001175e+01,1.887696758862627533e+01,-1.905111582374615509e+01,8.928401774102884048e+00
3.188852804130818619e+00,2.948518799347290553e+00,3.792968194766843659e-01,8.999999999993042010e+00
3.100735316052418966e+01,-2.908816578751315518e+01,2.512406621036839383e+01,4.509696924433830745e+00
-1.741930540822031048e+01,-7.584504914983691393e+00,9.005045526015091895e+00,8.998174988975872424e+00
8.256361247606106568e-01,3.246248474954921637e+00,4.356182853517364784e+00,9.000000000000117240e+00
-2.863362738818024411e+01,4.789242514565346198e+01,6.072870638673829369e+00,8.999999999713701015e+00
5.264808095567175883e+00,5.200116024422562333e+01,-9.862797122541813621e+00,8.999999999923518956e+00
-1.088130752366799747e+01,3.003441793673982474e+01,-6.380498622102114048e+00,9.000000000009904966e+00
8.983553741021836458e+00,-1.796490854533126225e+01,1.780467375362557503e+00,9.000000000005478284e+00
6.912875607465125860e+00,7.207019166921240227e+00,-1.184837982214829744e+01,8.999989401746848472e+00
4.948624467627989354e+00,1.634945021224041994e+01,-2.486856869497597344e+01,8.999999999441715914e+00
-1.201223415704086417e+00,1.178094387973654733e+00,-1.914764299830874483e+00,9.000000000002026823e+00
2.503940072202646583e+00,2.351041422100485434e+01,-4.837615457558736232e+00,9.000000000124066091e+00
-2.631374856987274669e+01,-2.822680685252389310e+01,-9.412680205742223194e+00,8.999840739588890415e+00
1.297895665690550704e+00,1.537363881366959895e+01,-4.878725379513717542e+01,8.999999999999502620e+00
-2.016261409382105629e+00,-8.439875034742716053e+00,-4.580333451681918078e+00,9.000000000058687277e+00
-2.789055713393089420e+01,-2.888485476102450278e+01,-4.444832176045210304e+01,3.357018663316442719e+00
3.187383268867427066e+00,1.114878083516386553e+01,4.658232820639082838e+00,9.000000000021058710e+00
-2.558593137793961692e+00,-4.289933308370267317e-01,5.076403992916355357e+00,8.999999999953214314e+00
1.907460920683586636e+01,-5.452489189262418989e+01,1.347607899127594422e+01,8.999999997849275957e+00
