x1,x2,x3,O_Sum
-9.031965945487097969e+00,5.203618803499238332e+00,2.880563093175390943e+00,3.690284520323937389e+00
4.244262017145414845e+00,-1.841492167783225886e+00,1.408371837964413764e+01,5.989955574809799899e+00
-1.199830376777737229e+01,6.349598038427742175e+00,-6.371643059139693754e+00,2.421544364162599994e+00
-7.279750407045962213e+00,4.201777455721825483e+00,-8.059030478661050267e+00,4.998271222586904150e-01
-9.240820573740786692e-01,9.826797872916131382e+00,6.824305146841297187e+00,7.462755151209004012e+00
-6.662993831446646364e-01,7.932030363352489122e-01,4.569576285805995397e+00,8.999994601991740950e+00
4.416511177432776769e+00,-2.166598732531125115e+00,-5.941268626959401722e+00,2.842780743274841981e+00
3.904541749978309162e-01,-6.025673859843980740e-01,-5.255973916042429028e-01,8.999999999997383426e+00
-1.984811824599289620e+00,-1.050200655478695033e+01,-2.679706582193944975e+00,8.226051797290013567e+00
3.072648027030564055e+00,3.310268623610077565e-01,7.445370352432794547e+00,8.893691082909757739e+00
3.374871061704384445e+00,1.374733874595773564e+00,-9.013874913597456073e-01,8.999149198737319111e+00
-1.186615174374151538e+00,9.576126184973667854e-01,-2.951971213529524629e+00,8.999876756680714962e+00
2.512196324284655891e+00,2.190680371110931279e+00,-5.606932617353010961e-01,8.998273396980591698e+00
3.453848427313429559e-01,1.552943264634431220e+00,6.554430994578475556e+00,8.999679110734843945e+00
7.665103481569805588e+00,-2.094043139731353254e+00,-6.215976099892670526e+00,3.321277108140236578e+00
5.529419758682913688e+00,-3.359523408334767147e+00,8.893777441324564492e+00,3.032052291307749670e+00
7.745101039624969985e+00,-1.171807441565232200e+00,-1.246025180387555276e+00,8.999152238475939924e+00
-5.786538168733242893e-01,-1.534748465017365948e+00,5.979210300576710546e-01,8.999999999975916154e+00
2.041702952361930556e+00,1.844426751845873236e+00,4.540026398701946242e-02,8.999989178241694532e+00
-6.003353115422707553e+00,3.949760089472764690e+00,6.032863371225520410e+00,1.404222812375808538e-01
1.865444026606515870e-01,7.680437807602099598e-01,2.239716249193639541e-01,8.999999999999451106e+00
-3.317685121112132762e+00,6.233804705746731400e+00,-5.220771650714808310e+00,8.782597929579216700e-01
4.356103929410444775e-01,-6.485289541897109267e+00,-4.793285952147895657e+00,4.107780817736917278e+00
1.621305939422809761e+00,6.613174688077497976e+00,4.307103700512796784e+00,4.255110538119894592e+00
