x1,x2,x3,O_XZ
-9.719303559053937391e+00,-3.372590685641128516e+00,-1.619274682740286408e+00,9.999999999986866062e-01
7.671660057130840649e+00,-1.514435965851824406e+01,9.179995237605888647e+00,9.999999996314223871e-01
-3.685512630000166823e+00,8.585925643360601711e+00,-1.238620524922826327e+01,9.999999999998318012e-01
8.129741101106596091e+00,-4.567482884474331151e+00,-3.573789279082008719e+00,9.999999999901728609e-01
-1.192604952332991353e+00,-1.080676158347512938e+01,2.969297797948836859e+01,1.000000000004298117e+00
-4.050789574752248434e+00,5.134802814869411591e+00,-2.823370838482148670e+01,9.999999999976763032e-01
-1.163050850083602583e+01,-1.645254821555395708e+01,1.197786751003743078e+01,9.999827886999095305e-01
-5.844300202277114664e+00,4.547328439247374376e+01,-1.476361511154974515e+01,9.999999999807135387e-01
4.910930453794230033e+01,-3.223592214003351586e+01,3.451031255638133732e+00,9.999999999932731587e-01
3.727135648090853959e+00,2.683550865625999204e+00,3.318024885047425432e+00,1.000000000000704770e+00
-7.192048706080131026e+00,-1.671237498696083179e+01,2.715348714351506132e+01,9.999999976789510914e-01
5.001169113740262517e+00,1.424004085165487510e+01,2.121374845791997643e+01,9.999999999692902319e-01
7.002712756349549039e+00,7.034084730699420085e+00,-7.880761165139753111e+00,9.999999995790964658e-01
1.564038072344386965e+00,8.653636678747634647e+00,-6.617769610925908985e+00,9.999999999947692952e-01
1.321523986675317275e+01,1.094927757904925691e+01,1.184120961860828380e+01,9.992142922862802257e-01
-9.038016140892651151e+00,1.185927354868481665e+00,3.622968660512592720e+01,9.999983716647696808e-01
1.415499939224960313e+00,-1.133081504648604243e-01,-7.777904010959628689e-01,9.999999999999783507e-01
-5.668678824215542278e+01,1.528111738272590792e+01,-9.673087055169038440e-01,9.999999999976626475e-01
5.456409945995978461e+01,-1.023525800482484804e+01,2.101080573222594339e+01,5.931062124277686198e-01
7.939232980939567863e-01,3.206627425731377823e+00,3.092638844606063198e-01,9.999999999999912292e-01
1.537916558910951181e+01,-4.732783093394179907e+00,-3.453408390733417122e+01,9.502901595648081123e-01
-3.558758184706920957e+01,1.574065112743573636e+01,3.177776434549569018e+01,9.537668472356763960e-03
2.385418212370177571e+01,1.626954878222755951e+01,-2.709703567251965595e+01,2.007341395165719855e-01
-3.826933065197472672e+01,-2.735731413390199407e+01,1.268000144225902126e+01,9.993471605338629660e-01
3.509725875357305824e+01,3.649259286258880053e+01,-1.804339542232011695e+01,9.749350829466568724e-01
-2.371594469802001370e+01,-7.887680997095902313e+00,-2.423349823495241750e+01,1.831966911189208611e-02
1.402793708176001175e+01,1.887696758862627533e+01,-1.905111582374615509e+01,9.969485330680114554e-01
3.188852804130818619e+00,2.948518799347290553e+00,3.792968194766843659e-01,9.999999999992759125e-01
3.100735316052418966e+01,-2.908816578751315518e+01,2.512406621036839383e+01,5.497537959340403901e-01
-1.741930540822031048e+01,-7.584504914983691393e+00,9.005045526015091895e+00,9.999483421965071894e-01
8.256361247606106568e-01,3.246248474954921637e+00,4.356182853517364784e+00,1.000000000000035083e+00
-2.863362738818024411e+01,4.789242514565346198e+01,6.072870638673829369e+00,9.999999999810298412e-01
5.264808095567175883e+00,5.200116024422562333e+01,-9.862797122541813621e+00,9.999999999906085124e-01
-1.088130752366799747e+01,3.003441793673982474e+01,-6.380498622102114048e+00,1.000000000000874412e+00
8.983553741021836458e+00,-1.796490854533126225e+01,1.780467375362557503e+00,1.000000000000571765e+00
6.912875607465125860e+00,7.207019166921240227e+00,-1.184837982214829744e+01,9.999999374128112350e-01
4.948624467627989354e+00,1.634945021224041994e+01,-2.486856869497597344e+01,9.999999999478774715e-01
-1.201223415704086417e+00,1.178094387973654733e+00,-1.914764299830874483e+00,1.000000000000217604e+00
2.503940072202646583e+00,2.351041422100485434e+01,-4.837615457558736232e+00,1.000000000013861801e+00
-2.631374856987274669e+01,-2.822680685252389310e+01,-9.412680205742223194e+00,9.999968040814561920e-01
1.297895665690550704e+00,1.537363881366959895e+01,-4.878725379513717542e+01,1.000000000000013101e+00
-2.016261409382105629e+00,-8.439875034742716053e+00,-4.580333451681918078e+00,1.000000000006692646e+00
-2.789055713393089420e+01,-2.888485476102450278e+01,-4.444832176045210304e+01,4.432231553924180778e-01
3.187383268867427066e+00,1.114878083516386553e+01,4.658232820639082838e+00,1.000000000002320366e+00
-2.558593137793961692e+00,-4.289933308370267317e-01,5.076403992916355357e+00,9.999999999950744956e-01
1.907460920683586636e+01,-5.452489189262418989e+01,1.347607899127594422e+01,1.000000000005672574e+00
9.249417661614359076e+00,-2.529357873334917173e+01,1.468542413003578595e+01,9.999999871091826975e-01
-1.710620903102539359e+01,-1.233151345661894105e+01,-9.429457952497269368e-02,9.999999999999742428e-01
-2.926746746345151351e+01,-1.166577277147306191e+01,5.015914575105038153e+01,1.240168622883960348e-01
-4.999205492271082818e+01,-2.687597686540947439e+00,9.472751402557861411e+00,9.999999785696849219e-01
-1.745487263887289586e+01,-2.373086504327048374e+00,1.063546532417553081e+01,9.999623296926277716e-01
-9.463051877338903850e+00,-3.566658793600805666e+01,-2.514465597993190116e+01,9.999999934378156485e-01
1.186397844919176769e+00,1.220110563351850352e+01,-2.775251817325693704e+00,1.000000000012305712e+00
-9.934195994908950667e+00,-2.042383815425710125e+00,-1.548229525766713088e+01,9.999647771204771551e-01
-1.055456169637048802e+01,-9.580207254915526605e+00,4.937796458064362071e+00,9.999999999992679189e-01
1.013992197106654380e+01,9.670505058129453602e+00,7.276792116185957227e+00,9.999999794892594496e-01
1.950107498871923584e+00,-3.504210048233985475e+01,-2.857551574860132249e+01,9.999999999998846478e-01
4.262402105122887264e+01,-7.058166274136828733e+00,-3.971459548180946086e+01,5.480353856617713919e-04
-4.636148343954759277e+00,5.927991468539455155e+01,7.343126697370872868e+00,9.999999999235841264e-01
1.518727493812795926e-01,9.442223126263612487e-01,1.339988571836910058e-01,1.000000000000282219e+00
2.659261151793599609e+01,-2.656746425100571329e+01,-1.854366720359377041e+01,9.469362926400063385e-01
5.754641167578787275e+01,8.967814198494647115e+00,7.024716225030724459e+00,9.999999998661843748e-01
-7.488482853971830444e+00,-1.024645040891932801e+01,4.462153752817775043e+00,9.999999999925925920e-01
3.524448295309710488e+01,1.613293403865467823e+01,-1.589481811355256546e+01,9.536748810149713318e-01
-3.342378641952723228e+01,-2.617200049251552230e+01,-1.811839951664081738e+01,9.083591589914363773e-01
1.264727508964831770e+01,-2.850202567016244970e+01,6.378399302651796887e+00,1.000000000000956568e+00
9.219700164475000292e+00,2.386098012821821968e+01,-1.214904725814576203e+01,9.999999977843210264e-01
1.392004922636091990e+01,5.153227508993956383e-04,-5.717884033299698388e+01,9.974466789542051348e-01
8.032716130250285858e+00,7.141616305654502339e-01,2.813724688541293872e+00,1.000000000004124923e+00
3.491784686734476395e+01,1.953663575810050546e+01,-1.732784188027948957e+01,8.796763772460615138e-01
-2.342197083235358335e+01,4.672272686378677520e+01,2.117451380771647251e+01,9.997727941895970805e-01
3.331249969247897269e+01,3.956289624370737279e+00,4.965586544572497019e+01,1.974133349146329208e-01
-2.582329997535178023e+01,-4.993751021679808666e+00,6.794695965671329496e+00,9.999999942340604964e-01
-9.510873354076444797e-02,-7.341543761408542146e-01,-3.550264003178130512e+00,1.000000000001722400e+00
-2.204970028329071496e+01,-3.095169054360934702e+00,-2.046369003634558936e+01,6.569899204478568677e-02
2.073777077237940958e+01,-3.393921030975801756e+01,-3.098480459202763271e+01,9.642172964209063668e-01
2.453679929956589945e+01,-3.951839354275237071e+01,-3.116297489069152604e+01,9.338225772441722805e-01
-4.787359403856989104e+01,9.412766782147668820e+00,8.976538546072317715e+00,9.999999597402892126e-01
-4.126079680516173909e+00,-6.531295573388735676e+00,2.202668488332092611e+00,1.000000000007680745e+00
1.600860362884345633e+01,1.953379667698474620e+01,1.743706117911582609e+01,9.921184470354027507e-01
-4.435572423632017980e+00,9.791957426719857693e+00,2.102355613814736124e+00,9.999999999999746869e-01
9.138807170877957020e+00,2.200168535102819689e+01,3.871463356028101543e+01,9.999999802385590719e-01
-1.793434389908069448e+01,3.069018934683747801e+01,1.271267168519069379e+01,9.999963155347314503e-01
-5.175681007192266314e+00,8.090606448244588855e-02,5.018269345271636261e+00,9.999999999932195349e-01
2.759957841459072192e+00,3.124104599135887117e+00,-1.438301142918631825e+01,9.999999999997202238e-01
-3.286485873197950713e+00,2.926263863348713912e+00,-1.632891106876634524e+01,9.999999999884503499e-01
4.798812396956620319e+01,-1.300320272212379535e+01,-1.074031523240318364e+00,1.000000000020046631e+00
6.835229001856319542e+00,1.497837231579539718e+01,1.483280631529071236e+01,9.999999943108499600e-01
3.021061639957364209e-01,-1.856092358209157567e+01,1.772368076108558954e+00,1.000000000000168088e+00
-5.223341381613957335e-01,-4.086536627202439043e+00,-1.121275985678883202e+01,9.999999999928057548e-01
1.624825795508900939e+01,1.328789368497033507e+01,-2.388830646342398012e+01,9.240490193985709810e-01
-4.008596180677910514e-02,-8.681428587273784872e-03,-1.262813984857125323e-02,1.000000000000000000e+00
-4.299575675860113932e+01,3.752034885028588462e+01,-5.973626183704216608e+00,9.999999996472097585e-01
-1.393187536754277422e+00,-9.906230584626575464e+00,-6.416668921737844755e+00,9.999999999872948298e-01
-7.941237427348926126e-01,1.569670123805135198e+01,-5.180771462544658590e+01,9.999999999775659454e-01
-2.045186360048360541e+01,1.744633831510882160e+01,2.609809263133695012e+01,6.122167292931228744e-01
2.140950956748930878e+00,2.361931823368103522e+01,3.823641408051915658e+00,9.999999999973294695e-01
3.764091067789004796e+01,6.279115712317327791e+00,2.646705454902497223e+01,7.357334110334271329e-03
-6.109053139349553962e-01,-6.138699764731114783e+00,1.564203275931058457e+01,1.000000000007011280e+00
-1.602153873910957538e+00,-5.898044213937262414e-01,-1.415954368075276415e+00,1.000000000001030287e+00
-4.756016178381707959e+01,-1.862144485594965104e+01,-2.353523816069661834e+01,7.299403316342045756e-02
-3.541274727821071555e-01,4.240057976602604839e+01,-1.153712885344562977e+01,9.999999999999700240e-01
1.282555892183998847e-01,-1.391750688286010007e+00,-2.551270194903317190e+00,1.000000000000552669e+00
