x1,x2,x3,O_Sum
-4.817048504259785346e+01,2.775263361866261036e+01,1.536300316360208740e+01,8.946244352498140984e+00
2.263606409144221843e+01,-9.821291561510538060e+00,7.511316469143541497e+01,5.335837185924606985e+00
-6.399095342814598553e+01,3.386452287161463204e+01,-3.398209631541170239e+01,3.902497147240044373e-01
-3.882533550424513180e+01,2.240947976384973472e+01,-4.298149588619227046e+01,9.037675808588294113e-02
-4.928437639328419273e+00,5.240958865555269597e+01,3.639629411648691359e+01,9.000000000320579119e+00
-3.553596710104878653e+00,4.230416193787994494e+00,2.437107352429864093e+01,9.000000000017088553e+00
2.355472627964147492e+01,-1.155519324016600002e+01,-3.168676601045013896e+01,3.452206958657474622e+00
2.082422266655098220e+00,-3.213692725250123505e+00,-2.803186088555961852e+00,8.999999999999520384e+00
-1.058566306452954642e+01,-5.601070162553040888e+01,-1.429176843836770772e+01,8.999999999827647201e+00
1.638745614416300711e+01,1.765476599258707813e+00,3.970864187964156855e+01,8.881979142737884914e+00
1.799931232909004564e+01,7.331913997844124786e+00,-4.807399953918642943e+00,8.999999991148770917e+00
-6.328614263328809386e+00,5.107267298652622856e+00,-1.574384647215746469e+01,8.999993119367390548e+00
1.339838039618483023e+01,1.168362864592496742e+01,-2.990364062588272365e+00,8.999999999976719067e+00
1.842052494567162357e+00,8.282364078050301615e+00,3.495696530441854577e+01,8.999999999988885335e+00
4.088055190170562980e+01,-1.116823007856721794e+01,-3.315187253276090473e+01,3.666554654255393259e-02
2.949023871297554322e+01,-1.791745817778542360e+01,4.743347968706434159e+01,1.866745774613986164e+00
4.130720554466650185e+01,-6.249639688347904176e+00,-6.645467628733627841e+00,8.999999990487330237e+00
-3.086153689991063320e+00,-8.185325146759284465e+00,3.188912160307578958e+00,8.999999999992761346e+00
1.088908241259696297e+01,9.836942676511323924e+00,2.421347412641038088e-01,8.999999999994535926e+00
-3.201788328225444502e+01,2.106538714385474620e+01,3.217527131320277789e+01,1.019912969521943102e+00
9.949034808568083532e-01,4.096233497387786748e+00,1.194515332903274496e+00,8.999999999919937821e+00
-1.769432064593137710e+01,3.324695843064922940e+01,-2.784411547047898239e+01,8.922127979040249457e+00
2.323255429018904028e+00,-3.458821089011792083e+01,-2.556419174478877920e+01,8.999999999797179129e+00
8.646965010254985984e+00,3.527026500307999157e+01,2.297121973606825307e+01,8.999999817402963842e+00
-5.808449684713779959e+01,-2.521022313682450644e+01,-4.172308185165753969e+01,1.994126502838909978e-02
-5.142327557825494111e+00,-3.672442829178400814e+00,-7.832027443687888280e+00,8.999999999722138710e+00
1.037107896429891696e+01,-6.049209993643017924e+01,1.278580499109913227e+01,8.999999999961179498e+00
5.807481574049159434e+01,-2.424732800688533629e+01,2.327381378929193545e+01,6.851519583584675388e+00
-5.011235269971987805e+01,1.452562263748596427e+00,8.817627161340668707e+00,8.999999999020317887e+00
