x1,x2,x3,O_Sum
-6.021310630324731683e+00,3.469079202332826295e+00,1.920375395450260925e+00,3.902714969722025362e+00
2.829508011430277303e+00,-1.227661445188817257e+00,9.389145586429426871e+00,6.351143804985583508e+00
-7.998869178518248191e+00,4.233065358951829005e+00,-4.247762039426462799e+00,2.353991122238368927e+00
-4.853166938030641475e+00,2.801184970481216840e+00,-5.372686985774033808e+00,3.183727599653717322e-01
-6.160547049160524091e-01,6.551198581944086996e+00,4.549536764560864199e+00,4.650769271266911531e+00
-4.441995887631098316e-01,5.288020242234993118e-01,3.046384190537330117e+00,8.998979193860821013e+00
2.944340784955184365e+00,-1.444399155020750003e+00,-3.960845751306267370e+00,1.768976023049539048e+00
2.603027833318872775e-01,-4.017115906562654382e-01,-3.503982610694952315e-01,8.999999999989483968e+00
-1.323207883066193302e+00,-7.001337703191301109e+00,-1.786471054795963465e+00,7.966887460068543980e+00
2.048432018020375889e+00,2.206845749073384766e-01,4.963580234955196069e+00,7.604440078616100607e+00
2.249914041136255705e+00,9.164892497305155983e-01,-6.009249942398303679e-01,8.981043451200870109e+00
-7.910767829161011733e-01,6.384084123315778569e-01,-1.967980809019683086e+00,8.994770845002467041e+00
1.674797549523103779e+00,1.460453580740620927e+00,-3.737955078235340456e-01,8.968838732596505992e+00
2.302565618208952947e-01,1.035295509756287702e+00,4.369620663052318221e+00,8.994697195078352081e+00
5.110068987713203725e+00,-1.396028759820902243e+00,-4.143984066595113092e+00,2.949623275115948129e+00
3.686279839121942903e+00,-2.239682272223177950e+00,5.929184960883042699e+00,3.065059706835571607e+00
5.163400693083312731e+00,-7.812049610434880220e-01,-8.306834535917034801e-01,8.976300351582120030e+00
-3.857692112488829150e-01,-1.023165643344910558e+00,3.986140200384473697e-01,8.999999710369579020e+00
1.361135301574620371e+00,1.229617834563915491e+00,3.026684265801297610e-02,8.999192566561323048e+00
-4.002235410281805628e+00,2.633173392981843275e+00,4.021908914150347236e+00,-7.572282739585953215e-02
1.243629351071010442e-01,5.120291871734733435e-01,1.493144166129093120e-01,8.999999999999635847e+00
-2.211790080741422138e+00,4.155869803831153675e+00,-3.480514433809872799e+00,7.581978271659552959e-01
2.904069286273630035e-01,-4.323526361264740103e+00,-3.195523968098597400e+00,5.755575915785757779e+00
1.080870626281873248e+00,4.408783125384998947e+00,2.871402467008531634e+00,4.012363943026977964e+00
-7.260562105892224949e+00,-3.151277892103063305e+00,-5.215385231457192461e+00,1.588182507747368133e+00
-6.427909447281867639e-01,-4.590553536473001017e-01,-9.790034304609860349e-01,8.999993916571028763e+00
1.296384870537364620e+00,-7.561512492053772405e+00,1.598225623887391533e+00,8.419992956210148094e+00
7.259351967561449293e+00,-3.030916000860667037e+00,2.909226723661491931e+00,4.400044449463812235e+00
-6.264044087464984756e+00,1.815702829685745534e-01,1.102203395167583588e+00,8.987994317475022754e+00
1.565725063434533215e+00,1.476208191525855140e+00,1.919338440232344345e+00,7.786027228751038365e+00
4.602452607700662668e+00,3.375366635501849455e+00,8.115537218539445874e+00,2.450009910500913435e+00
2.703301175259473332e+00,-4.403243524954848276e+00,-3.076194307917829107e+00,1.789349610699403126e+00
1.670206851162242323e+00,6.516123424520654517e+00,-6.171103504737667222e+00,5.378299175378286279e+00
5.156225668680711749e+00,-1.693044034102660689e+00,-1.550725854815329763e+00,7.459562941464466412e+00
7.699569925768792622e+00,-4.159083937124033348e+00,-2.719628736004720881e+00,2.989286777420808505e+00
4.763722874855789297e-02,5.517313850199345282e+00,7.501415631648981730e+00,6.369157974373640840e+00
2.004867195428296167e+00,-3.958639882498849349e+00,3.446687887324561661e+00,5.225561637345161881e-01
3.172344634556144793e+00,1.025321444929424120e+00,4.540467200642896439e-01,8.955861874788869414e+00
