x1,x2,x3,O_XZ
-2.429825889763484348e+00,-8.431476714102821290e-01,-4.048186706850716021e-01,9.999335090185235142e-01
1.917915014282710162e+00,-3.786089914629561015e+00,2.294998809401472162e+00,7.599366333257658868e-01
-9.213781575000417057e-01,2.146481410840150428e+00,-3.096551312307065817e+00,9.372937400749287162e-01
2.032435275276649023e+00,-1.141870721118582788e+00,-8.934473197705021796e-01,9.993849468232318678e-01
-2.981512380832478382e-01,-2.701690395868782346e+00,7.423244494872092147e+00,7.714900052275904807e-01
-1.012697393688062109e+00,1.283700703717352898e+00,-7.058427096205371676e+00,9.965788419687053867e-01
-2.907627125209006458e+00,-4.113137053888489270e+00,2.994466877509357694e+00,4.055651805783767605e-01
-1.461075050569278666e+00,1.136832109811843594e+01,-3.690903777887436288e+00,3.753847841417872755e-01
1.227732613448557508e+01,-8.058980535008378965e+00,8.627578139095334331e-01,7.163722204533110038e-02
9.317839120227134897e-01,6.708877164064998011e-01,8.295062212618563580e-01,9.999987990297349860e-01
-1.798012176520032757e+00,-4.178093746740207948e+00,6.788371785878765330e+00,4.588407182785353422e-01
1.250292278435065629e+00,3.560010212913718775e+00,5.303437114479994108e+00,1.450211026967674899e-01
1.750678189087387260e+00,1.758521182674855021e+00,-1.970190291284938278e+00,9.588541749105180534e-01
3.910095180860967412e-01,2.163409169686908662e+00,-1.654442402731477246e+00,9.970028219706210670e-01
3.303809966688293187e+00,2.737319394762314229e+00,2.960302404652070951e+00,1.508013131042223454e-01
-2.259504035223162788e+00,2.964818387171204161e-01,9.057421651281481800e+00,9.342044069416466368e-01
3.538749848062400782e-01,-2.832703761621510608e-02,-1.944476002739907172e-01,9.999999999998541167e-01
-1.417169706053885569e+01,3.820279345681476979e+00,-2.418271763792259610e-01,5.516374047663397118e-01
1.364102486498994615e+01,-2.558814501206212011e+00,5.252701433056485847e+00,3.841376733212070738e-01
1.984808245234891966e-01,8.016568564328444557e-01,7.731597111515157994e-02,9.999999999993116617e-01
3.844791397277377953e+00,-1.183195773348544977e+00,-8.633520976833542804e+00,4.136651570255842070e-01
-8.896895461767302393e+00,3.935162781858934089e+00,7.944441086373922545e+00,1.351069177923557574e-01
5.963545530925443927e+00,4.067387195556889878e+00,-6.774258918129913987e+00,2.284899642897497141e-01
-9.567332662993681680e+00,-6.839328533475498517e+00,3.170000360564755315e+00,6.796899278914164677e-02
8.774314688393264561e+00,9.123148215647200132e+00,-4.510848855580029237e+00,4.766090823906735802e-02
-5.928986174505003426e+00,-1.971920249273975578e+00,-6.058374558738104376e+00,-2.700455484383543908e-02
3.506984270440002938e+00,4.719241897156568832e+00,-4.762778955936538772e+00,3.099315944738506579e-01
7.972132010327046547e-01,7.371296998368226383e-01,9.482420486917109148e-02,9.999999946954902796e-01
7.751838290131047415e+00,-7.272041446878288795e+00,6.281016552592098456e+00,4.737584539977621190e-02
-4.354826352055077621e+00,-1.896126228745922848e+00,2.251261381503772974e+00,7.622110212175539079e-01
2.064090311901526642e-01,8.115621187387304092e-01,1.089045713379341196e+00,9.999998150136002462e-01
-7.158406847045061028e+00,1.197310628641336550e+01,1.518217659668457342e+00,1.451045691239503076e-02
1.316202023891793971e+00,1.300029006105640583e+01,-2.465699280635453405e+00,8.051031359720719482e-01
-2.720326880916999368e+00,7.508604484184956185e+00,-1.595124655525528512e+00,5.882943293158894305e-01
2.245888435255459115e+00,-4.491227136332815562e+00,4.451168438406393757e-01,8.587669070291996665e-01
1.728218901866281465e+00,1.801754791730310057e+00,-2.962094955537074359e+00,9.313040562503825948e-01
1.237156116906997338e+00,4.087362553060104986e+00,-6.217142173743993361e+00,4.649660116457532966e-01
-3.003058539260216042e-01,2.945235969934136833e-01,-4.786910749577186208e-01,9.999999999968668396e-01
6.259850180506616457e-01,5.877603555251213585e+00,-1.209403864389684058e+00,9.905373562222995476e-01
-6.578437142468186671e+00,-7.056701713130973275e+00,-2.353170051435555798e+00,3.047673045884116000e-02
3.244739164226376760e-01,3.843409703417399736e+00,-1.219681344878429385e+01,5.107568021740190867e-01
-5.040653523455264073e-01,-2.109968758685679013e+00,-1.145083362920479519e+00,9.993560759255076809e-01
-6.972639283482723549e+00,-7.221213690256125695e+00,-1.111208044011302576e+01,2.449273243705469075e-02
7.968458172168567666e-01,2.787195208790966383e+00,1.164558205159770710e+00,9.941426616559717599e-01
-6.396482844484904229e-01,-1.072483327092566829e-01,1.269100998229088839e+00,9.999999686945630906e-01
4.768652301708966590e+00,-1.363122297315604747e+01,3.369019747818986055e+00,3.098394773023099846e-01
2.312354415403589769e+00,-6.323394683337292932e+00,3.671356032508946488e+00,4.412984253574712135e-01
-4.276552257756348396e+00,-3.082878364154735262e+00,-2.357364488124317342e-02,4.753254870803819143e-01
-7.316866865862878377e+00,-2.916443192868265477e+00,1.253978643776259538e+01,1.893373368736095130e-01
-1.249801373067770704e+01,-6.718994216352368598e-01,2.368187850639465353e+00,9.453723712556392211e-01
-4.363718159718223966e+00,-5.932716260817620935e-01,2.658866331043882703e+00,8.436816677302041434e-01
-2.365762969334725963e+00,-8.916646984002014165e+00,-6.286163994982975289e+00,1.037093548917292912e-03
2.965994612297941924e-01,3.050276408379625881e+00,-6.938129543314234260e-01,9.999626941134379665e-01
-2.483548998727237667e+00,-5.105959538564275313e-01,-3.870573814416782721e+00,7.556252369181417627e-01
-2.638640424092622006e+00,-2.395051813728881651e+00,1.234449114516090518e+00,7.894699831213223273e-01
2.534980492766635951e+00,2.417626264532363400e+00,1.819198029046489307e+00,6.893855616261953534e-01
4.875268747179808959e-01,-8.760525120584963688e+00,-7.143878937150330621e+00,1.280303093368819964e-02
1.065600526280721816e+01,-1.764541568534207183e+00,-9.928648870452365216e+00,5.651369602932428127e-02
-1.159037085988689819e+00,1.481997867134863789e+01,1.835781674342718217e+00,9.443742175170798392e-01
3.796818734531989814e-02,2.360555781565903122e-01,3.349971429592275146e-02,9.999999999999228395e-01
6.648152879483999023e+00,-6.641866062751428323e+00,-4.635916800898442602e+00,1.647914431490615506e-01
1.438660291894696819e+01,2.241953549623661779e+00,1.756179056257681115e+00,7.779383833982826957e-01
-1.872120713492957611e+00,-2.561612602229832003e+00,1.115538438204443761e+00,9.112543906337385868e-01
8.811120738274276221e+00,4.033233509663669558e+00,-3.973704528388141366e+00,2.398033965961199054e-01
-8.355946604881808071e+00,-6.543000123128880574e+00,-4.529599879160204345e+00,1.386013799776350530e-02
3.161818772412079426e+00,-7.125506417540612425e+00,1.594599825662949222e+00,5.031941212802476526e-01
2.304925041118750073e+00,5.965245032054554919e+00,-3.037261814536440507e+00,3.249809140271736618e-01
3.480012306590229976e+00,1.288306877248489096e-04,-1.429471008324924597e+01,6.572234059609620704e-01
2.008179032562571464e+00,1.785404076413625585e-01,7.034311721353234681e-01,9.999981880594027706e-01
8.729461716836190988e+00,4.884158939525126364e+00,-4.331960470069872393e+00,1.347634850551640284e-01
-5.855492708088395837e+00,1.168068171594669380e+01,5.293628451929118128e+00,2.162002117639289303e-02
8.328124923119743173e+00,9.890724060926843197e-01,1.241396636143124255e+01,3.772805030379037996e-03
-6.455824993837945058e+00,-1.248437755419952166e+00,1.698673991417832374e+00,9.727901419928828286e-01
-2.377718338519111199e-02,-1.835385940352135536e-01,-8.875660007945326280e-01,9.999999999999260591e-01
-5.512425070822678741e+00,-7.737922635902336754e-01,-5.115922509086397341e+00,1.913247803737396294e-02
5.184442693094852395e+00,-8.484802577439504390e+00,-7.746201148006908177e+00,7.005272439851412125e-02
6.134199824891474861e+00,-9.879598385688092677e+00,-7.790743722672881511e+00,3.443162779565959314e-02
-1.196839850964247276e+01,2.353191695536917205e+00,2.244134636518079429e+00,7.996556215635174381e-01
-1.031519920129043477e+00,-1.632823893347183919e+00,5.506671220830231528e-01,9.998018101915471245e-01
4.002150907210864084e+00,4.883449169246186550e+00,4.359265294778956523e+00,8.967321920029243387e-02
-1.108893105908004495e+00,2.447989356679964423e+00,5.255889034536840310e-01,9.992818913946637238e-01
2.284701792719489255e+00,5.500421337757049223e+00,9.678658390070253859e+00,4.250747914835981134e-02
-4.483585974770173621e+00,7.672547336709369503e+00,3.178167921297673448e+00,9.175610683334357864e-02
-1.293920251798066579e+00,2.022651612061147214e-02,1.254567336317909065e+00,9.999934554605129922e-01
6.899894603647680480e-01,7.810261497839717793e-01,-3.595752857296579563e+00,9.996811665538727354e-01
-8.216214682994876783e-01,7.315659658371784779e-01,-4.082227767191586310e+00,9.996279684908903063e-01
1.199703099239155080e+01,-3.250800680530948839e+00,-2.685078808100795911e-01,6.773385323535481284e-01
1.708807250464079885e+00,3.744593078948849296e+00,3.708201578822678091e+00,1.049369584869609823e-01
7.552654099893410522e-02,-4.640230895522893917e+00,4.430920190271397385e-01,9.999955545548460112e-01
-1.305835345403489334e-01,-1.021634156800609761e+00,-2.803189964197208006e+00,9.997963758434320614e-01
4.062064488772252346e+00,3.321973421242583768e+00,-5.972076615855995030e+00,4.744449004738915954e-01
-1.002149045169477629e-02,-2.170357146818446218e-03,-3.157034962142813306e-03,1.000000000000002665e+00
-1.074893918965028483e+01,9.380087212571471156e+00,-1.493406545926054152e+00,2.856593148072182273e-02
