x1,x2,x3,O_XZ
-3.612786378194839187e+01,2.081447521399695333e+01,1.152225237270156377e+01,9.997804811589012797e-01
1.697704806858165938e+01,-7.365968671132903545e+00,5.633487351857655057e+01,9.437175378332880449e-01
-4.799321507110948914e+01,2.539839215371096870e+01,-2.548657223655877502e+01,7.903646121417508275e-02
-2.911900162818384885e+01,1.680710982288730193e+01,-3.223612191464420107e+01,3.516865517430439736e-02
-3.696328229496314677e+00,3.930719149166452553e+01,2.729722058736518875e+01,1.000000000020522473e+00
-2.665197532578658546e+00,3.172812145340995649e+00,1.827830514322398159e+01,1.000000000001994627e+00
1.766604470973110708e+01,-8.666394930124500462e+00,-2.376507450783760689e+01,6.258963217177582194e-01
1.561816699991323665e+00,-2.410269543937592296e+00,-2.102389566416971611e+00,9.999999999999443778e-01
-7.939247298397158481e+00,-4.200802621914780133e+01,-1.071882632877577990e+01,9.999999999887999591e-01
1.229059210812225622e+01,1.324107449444031026e+00,2.978148140973117819e+01,9.996424886661521292e-01
1.349948424681753778e+01,5.498935498383094256e+00,-3.605549965438982429e+00,1.000000000009116263e+00
-4.746460697496606151e+00,3.830450473989467142e+00,-1.180788485411809852e+01,9.999999999974620302e-01
1.004878529713862356e+01,8.762721484443725117e+00,-2.242773046941204385e+00,9.999999999988469224e-01
1.381539370925371824e+00,6.211773058537724879e+00,2.621772397831390222e+01,9.999999999987012611e-01
3.066041392627922235e+01,-8.376172558925413014e+00,-2.486390439957068210e+01,1.118635338387817882e-02
2.211767903473165475e+01,-1.343809363333906859e+01,3.557510976529825797e+01,5.018587384970268905e-01
3.098040415849987994e+01,-4.687229766260928798e+00,-4.984100721550221103e+00,1.000000000010072609e+00
-2.314615267493297157e+00,-6.138993860069463793e+00,2.391684120230684218e+00,9.999999999996252997e-01
8.166811809447722226e+00,7.377707007383492943e+00,1.816010559480778497e-01,9.999999999997977174e-01
-2.401341246169083021e+01,1.579904035789105876e+01,2.413145348490208164e+01,2.133645459733777838e-01
7.461776106426063482e-01,3.072175123040839839e+00,8.958864996774558165e-01,9.999999999953808061e-01
-1.327074048444853105e+01,2.493521882298692560e+01,-2.088308660285923324e+01,9.997717939234123108e-01
1.742441571764177910e+00,-2.594115816758843707e+01,-1.917314380859158263e+01,9.999999999872430934e-01
6.485223757691239044e+00,2.645269875230999190e+01,1.722841480205118714e+01,9.999999999917732474e-01
-4.356337263535334614e+01,-1.890766735261837894e+01,-3.129231138874315477e+01,9.172445528556597352e-03
-3.856745668369121471e+00,-2.754332121883801054e+00,-5.874020582765916210e+00,1.000000000003184786e+00
7.778309223224188607e+00,-4.536907495232262733e+01,9.589353743324348756e+00,9.999999999959576780e-01
4.355611180536869398e+01,-1.818549600516400133e+01,1.745536034196895159e+01,7.138797781925249053e-01
-3.758426452478990143e+01,1.089421697811447487e+00,6.613220371005501974e+00,9.999999999704277664e-01
9.394350380607200179e+00,8.857249149155132173e+00,1.151603064139406740e+01,9.999869639206848682e-01
2.761471564620397601e+01,2.025219981301109939e+01,4.869322331123667169e+01,3.502226361582684300e-01
1.621980705155684177e+01,-2.641946114972908433e+01,-1.845716584750697109e+01,9.989159171306030149e-01
1.002124110697345394e+01,3.909674054712392888e+01,-3.702662102842600689e+01,9.999999889747475113e-01
3.093735401208427405e+01,-1.015826420461596413e+01,-9.304355128891979021e+00,9.999952052994027785e-01
4.619741955461276461e+01,-2.495450362274420186e+01,-1.631777241602832618e+01,9.418798816343225688e-01
2.858233724913473162e-01,3.310388310119607524e+01,4.500849378989389749e+01,9.999999999872607459e-01
1.202920317256977611e+01,-2.375183929499308988e+01,2.068012732394736730e+01,9.999403312813506250e-01
1.903406780733686787e+01,6.151928669576544273e+00,2.724280320385737753e+00,9.999999999775049941e-01
-2.131667889606422062e+00,-1.775141544819072159e+00,9.808853603228193663e+00,1.000000000001036282e+00
-1.540892199428155029e+00,2.630771063364667484e+00,-2.902767739788837176e+01,9.999999999768663939e-01
1.736319699104534564e+01,-7.889136876756595029e+00,5.353092445785136988e+01,9.360820169763430787e-01
-2.026435505861128306e+01,-5.825179700087626422e+00,5.139759999167188909e+01,7.133011986653345904e-01
-1.074167374175558187e+01,-7.427337038919120005e+00,-2.817103626132610827e+01,9.995969733491385512e-01
-2.480121796312186433e+00,3.384554182931348576e-01,-1.814014106299364926e+01,9.999999999926066918e-01
9.396396599004296135e+00,-2.222985902923169022e+01,-7.881707062022173804e-02,1.000000000001115774e+00
2.231750473364596843e+01,1.286541375587999170e+01,9.027185753323953676e+00,9.999686070619404621e-01
-4.028287528651531346e+01,-9.611636165148754074e+00,4.163085428041323155e+01,1.911882574780767146e-04
-2.539820315491791547e+00,2.814158652686497675e+00,2.152579686327328190e+01,9.999999999899039649e-01
-9.453356834228924255e-01,-1.089118556953558636e+00,2.140753758235959037e+00,9.999999999996062039e-01
2.842754380082942589e+01,-2.552697205812688708e+01,7.579656179314579134e+00,9.999998243503309681e-01
-7.476961949823199838e+00,1.074925413807132202e+01,5.577480011816438932e+00,9.999999999971320719e-01
