x1,x2,x3,O_XZ
-2.107458720613656311e+01,1.214177720816489092e+01,6.721313884075913236e+00,8.658537785669839781e-01
9.903278040005968563e+00,-4.296815058160860623e+00,3.286200955250298961e+01,3.027918040441692216e-01
-2.799604212481386867e+01,1.481572875633139930e+01,-1.486716713799261846e+01,6.093173474819500723e-02
-1.698608428310724605e+01,9.804147396684259164e+00,-1.880440445020911966e+01,3.959681069970371996e-03
-2.156191467206183709e+00,2.292919503680430182e+01,1.592337867596302559e+01,1.450127981334560501e-02
-1.554698560670884300e+00,1.850807084782247536e+00,1.066234466688065474e+01,9.994518618288017464e-01
1.030519274734314727e+01,-5.055397042572624677e+00,-1.386296012957193646e+01,1.879744206330758172e-01
9.110597416616055266e-01,-1.405990567296928839e+00,-1.226393913743233366e+00,9.999999972091648814e-01
-4.631227590731676003e+00,-2.450468196116955255e+01,-6.252648691785871904e+00,9.354690030330915507e-01
7.169512063071315389e+00,7.723960121756846542e-01,1.737253082234318668e+01,9.981572630043420435e-01
7.874699143976895854e+00,3.207712374056804983e+00,-2.103237479839406454e+00,9.999747711308171194e-01
-2.768768740206354106e+00,2.234429443160522499e+00,-6.887932831568890357e+00,9.952533544742919736e-01
5.861791423330863893e+00,5.111587532592173133e+00,-1.308284277382369298e+00,9.999986668541798185e-01
8.058979663731334897e-01,3.623534284147006623e+00,1.529367232068311111e+01,9.829464298885888240e-01
1.788524145699621215e+01,-4.886100659373157740e+00,-1.450394423308289760e+01,1.132237600704023850e-02
1.290197943692679949e+01,-7.838887952781123047e+00,2.075214736309064989e+01,1.748031651201484640e-02
1.807190242579159545e+01,-2.734217363652208466e+00,-2.907392087570962236e+00,9.999395462004015966e-01
-1.350192239371090119e+00,-3.581079751707187508e+00,1.395149070134565905e+00,9.999974893101646334e-01
4.763973555511171298e+00,4.303662420973703995e+00,1.059339493030454216e-01,9.999999999997897238e-01
-1.400782393598631792e+01,9.216106875436452128e+00,1.407668119952621666e+01,2.389979673189750881e-02
4.352702728748537586e-01,1.792102155107156758e+00,5.226004581451825226e-01,9.999999999980149212e-01
-7.741265282594977037e+00,1.454554431340903875e+01,-1.218180051833455479e+01,2.034615826767111751e-02
1.016424250195770540e+00,-1.513234226442659036e+01,-1.118433388834509223e+01,7.235577637744924906e-02
3.783047191986556257e+00,1.543074093884749587e+01,1.004990863452986005e+01,1.581937419271635670e-01
-2.541196737062278643e+01,-1.102947262236072135e+01,-1.825384831010017450e+01,8.133779158519031938e-03
-2.249768306548654007e+00,-1.606693737765550134e+00,-3.426512006613451344e+00,9.999365719847121969e-01
4.537347046880777057e+00,-2.646529372218820342e+01,5.593789683605870700e+00,9.689647723193337558e-01
2.540773188646507563e+01,-1.060820600301233618e+01,1.018229353281522265e+01,3.761234971554310857e-01
-2.192415430612744487e+01,6.354959903900109230e-01,3.857711883086542226e+00,9.999994579712904175e-01
5.480037722020866475e+00,5.166728670340493323e+00,6.717684540813205984e+00,8.664284093301595213e-01
1.610858412695231934e+01,1.181378322425647198e+01,2.840438026488805789e+01,7.242079983789573468e-04
9.461554113408157107e+00,-1.541135233734196675e+01,-1.076668007771240099e+01,9.018239649993653462e-02
