x1,x2,x3,O_XZ
-5.669593742781464663e+00,-1.967344566623991930e+00,-9.445768982651672196e-01,9.999999999996029842e-01
4.475135033326323786e+00,-8.834209800802307555e+00,5.354997221936768526e+00,9.904461486146168836e-01
-2.149882367500097313e+00,5.008456625293685072e+00,-7.225286395383153426e+00,9.999880316273351832e-01
4.742348975645513498e+00,-2.664365015943359616e+00,-2.084710412797838419e+00,9.999999991290845491e-01
-6.956862221942448077e-01,-6.303944257027159104e+00,1.732090382136821560e+01,9.999681270396882926e-01
-2.362960585272145142e+00,2.995301642007156318e+00,-1.646966322447920206e+01,9.999996433547767571e-01
-6.784463292154348402e+00,-9.597319792406473482e+00,6.987089380855167953e+00,5.015370947875191776e-01
-3.409175117994983850e+00,2.652608256227635053e+01,-8.612108815070685708e+00,5.808781816267557518e-01
2.864709431379967342e+01,-1.880428791501955388e+01,2.013101565788911085e+00,8.900256618978614753e-01
2.174162461386331291e+00,1.565404671615166388e+00,1.935514516277664798e+00,1.000000000001238787e+00
-4.195361745213409321e+00,-9.748885409060482843e+00,1.583953416705045214e+01,6.454649345849126085e-01
2.917348649681819506e+00,8.306690496798676548e+00,1.237468660045332136e+01,8.253769316369786724e-01
4.084915774537237532e+00,4.103216092907994827e+00,-4.597110679664855759e+00,9.999991978252512626e-01
9.123555422008925442e-01,5.047954729269453544e+00,-3.860365606373447278e+00,9.999999995636222883e-01
7.708889922272684991e+00,6.387078587778733052e+00,6.907372277521498738e+00,7.645249875268789186e-01
-5.272176082187380430e+00,6.917909570066143043e-01,2.113398385299012361e+01,9.999995975727384856e-01
8.257082978812269047e-01,-6.609642110450190955e-02,-4.537110673059783772e-01,1.000000000000082601e+00
-3.306729314125733055e+01,8.913985139923445544e+00,-5.642634115515272608e-01,9.609730004522977209e-01
3.182905801830987613e+01,-5.970567169481161507e+00,1.225630334379846786e+01,7.733854769921673089e-01
4.631219238881414957e-01,1.870532665009970286e+00,1.804039326020203393e-01,9.999999999993405275e-01
8.971179926980548558e+00,-2.760790137813271983e+00,-2.014488227927826713e+01,8.914616622424342829e-01
-2.075942274412370736e+01,9.182046491004181021e+00,1.853702920153915201e+01,6.568270704017947770e-02
1.391493957215936916e+01,9.490570122966078159e+00,-1.580660414230313293e+01,4.906517636186971676e-02
-2.232377621365192510e+01,-1.595843324477616143e+01,7.396667507984428624e+00,3.171687730146118822e-01
