x1,x2,x3,O_XZ
-1.204262126064946337e+01,6.938158404665652590e+00,3.840750790900521849e+00,9.900054564593276929e-01
5.659016022860554607e+00,-2.455322890377634515e+00,1.877829117285885374e+01,9.537564332683439172e-01
-1.599773835703649638e+01,8.466130717903658010e+00,-8.495524078852925598e+00,1.385435005528658572e-02
-9.706333876061282950e+00,5.602369940962433681e+00,-1.074537397154806762e+01,9.980029415518114344e-02
-1.232109409832104818e+00,1.310239716388817399e+01,9.099073529121728399e+00,1.000000000001253886e+00
-8.883991775262196633e-01,1.057604048446998624e+00,6.092768381074660233e+00,9.999999999956636909e-01
5.888681569910368729e+00,-2.888798310041500006e+00,-7.921691502612534741e+00,3.479779878843336505e-01
5.206055666637745549e-01,-8.034231813125308763e-01,-7.007965221389904631e-01,1.000000000000012434e+00
-2.646415766132386604e+00,-1.400267540638260222e+01,-3.572942109591926929e+00,9.999999999945675677e-01
4.096864036040751778e+00,4.413691498146769532e-01,9.927160469910392138e+00,9.590717024622958942e-01
4.499828082272511409e+00,1.832978499461031197e+00,-1.201849988479660736e+00,9.999999997844191135e-01
-1.582153565832202347e+00,1.276816824663155714e+00,-3.935961618039366172e+00,9.999999904052409017e-01
3.349595099046207558e+00,2.920907161481241854e+00,-7.475910156470680912e-01,9.999999999998161471e-01
4.605131236417905893e-01,2.070591019512575404e+00,8.739241326104636443e+00,9.999999999998641087e-01
1.022013797542640745e+01,-2.792057519641804486e+00,-8.287968133190226183e+00,7.800489461714238404e-02
7.372559678243885806e+00,-4.479364544446355900e+00,1.185836992176608540e+01,4.537135682683175464e-01
1.032680138616662546e+01,-1.562409922086976044e+00,-1.661366907183406960e+00,9.999999545907309884e-01
-7.715384224977658301e-01,-2.046331286689821116e+00,7.972280400768947395e-01,9.999999999999829026e-01
2.722270603149240742e+00,2.459235669127830981e+00,6.053368531602595221e-02,9.999999999999801270e-01
-8.004470820563611255e+00,5.266346785963686550e+00,8.043817828300694472e+00,1.936288861494156466e-01
2.487258702142020883e-01,1.024058374346946687e+00,2.986288332258186240e-01,9.999999999996271871e-01
-4.423580161482844275e+00,8.311739607662307350e+00,-6.961028867619745597e+00,9.874226968272064031e-01
5.808138572547260070e-01,-8.647052722529480207e+00,-6.391047936197194801e+00,9.999999999986435295e-01
2.161741252563746496e+00,8.817566250769997893e+00,5.742804934017063268e+00,9.999999073912364533e-01
-1.452112421178444990e+01,-6.302555784206126610e+00,-1.043077046291438492e+01,4.471941844737659100e-02
-1.285581889456373528e+00,-9.181107072946002035e-01,-1.958006860921972070e+00,1.000000000000411449e+00
2.592769741074729239e+00,-1.512302498410754481e+01,3.196451247774783067e+00,9.999999999991442401e-01
1.451870393512289859e+01,-6.061832001721334073e+00,5.818453447322983862e+00,4.080389357681536988e-01
-1.252808817492996951e+01,3.631405659371491068e-01,2.204406790335167177e+00,9.999900985167742284e-01
3.131450126869066430e+00,2.952416383051710280e+00,3.838676880464688690e+00,9.998782758568368623e-01
9.204905215401325336e+00,6.750733271003698910e+00,1.623107443707889175e+01,4.420637948834194586e-01
5.406602350518946665e+00,-8.806487049909696552e+00,-6.152388615835658214e+00,9.649797464206200104e-01
3.340413702324484646e+00,1.303224684904130903e+01,-1.234220700947533444e+01,9.999881526581257951e-01
1.031245133736142350e+01,-3.386088068205321377e+00,-3.101451709630659526e+00,9.990648690860907122e-01
1.539913985153758524e+01,-8.318167874248066695e+00,-5.439257472009441763e+00,6.820910320908990521e-01
9.527445749711578593e-02,1.103462770039869056e+01,1.500283126329796346e+01,9.999999999994251265e-01
4.009734390856592334e+00,-7.917279764997698699e+00,6.893375774649123322e+00,9.951708868666271357e-01
6.344689269112289587e+00,2.050642889858848239e+00,9.080934401285792879e-01,9.999999999944401141e-01
-7.105559632021407612e-01,-5.917138482730240900e-01,3.269617867742731665e+00,1.000000000000212053e+00
-5.136307331427182321e-01,8.769236877882222725e-01,-9.675892465962789402e+00,9.999999999972422060e-01
5.787732330348447363e+00,-2.629712292252198047e+00,1.784364148595045663e+01,9.324911098519408359e-01
-6.754785019537096424e+00,-1.941726566695875844e+00,1.713253333055729755e+01,8.582853649700602494e-01
-3.580557913918527735e+00,-2.475779012973039706e+00,-9.390345420442036684e+00,9.968811980799501260e-01
-8.267072654373954776e-01,1.128184727643782997e-01,-6.046713687664549752e+00,9.999999999976276754e-01
3.132132199668099304e+00,-7.409953009743897034e+00,-2.627235687340724948e-02,1.000000000000190292e+00
7.439168244548656439e+00,4.288471251959997232e+00,3.009061917774650929e+00,9.992267933254547208e-01
-1.342762509550510330e+01,-3.203878721716251654e+00,1.387695142680441052e+01,7.865282910456022902e-02
-8.466067718305971823e-01,9.380528842288327063e-01,7.175265621091094559e+00,9.999999999987392307e-01
-3.151118944742974937e-01,-3.630395189845195270e-01,7.135845860786530492e-01,9.999999999999331646e-01
9.475847933609808038e+00,-8.508990686042297469e+00,2.526552059771526526e+00,9.999827080143416369e-01
-2.492320649941066169e+00,3.583084712690440377e+00,1.859160003938812977e+00,9.999999999626179026e-01
-2.611039016978006777e-01,-7.770678615583650473e-01,3.017645161729586967e+00,9.999999999997741806e-01
-1.708697216509178496e+00,1.129121631751380406e+01,8.448280063112015625e+00,9.999999991744183969e-01
5.440523033251702500e+00,-1.319737548551532313e+01,-1.161580888773893872e+00,1.000000000003466560e+00
4.192563797861744490e+00,-1.715304542564477686e+01,-5.977969077677686371e+00,9.999994016269553310e-01
-2.134730766250651224e-01,4.863810440855240724e-01,-4.285144470665096073e+00,9.999999999998944178e-01
-7.514718914903347979e+00,2.850185026083810413e+00,6.352704920104149444e+00,9.189168941578577943e-02
4.085058454621561808e-01,2.145003360729617614e-01,-2.804676673760715944e-01,1.000000000000006439e+00
-1.511971397271572570e+01,5.027211698397089368e-01,-8.301651874797927988e+00,8.748995438256998991e-01
-5.654625507200029766e+00,-1.044418999275699633e+01,3.714027217307933615e+00,9.999151280094699112e-01
3.017271379942755960e+00,-6.666645085282338901e-01,7.657596344530936960e+00,9.986985843561007048e-01
-5.022954761604930596e+00,9.043399193126304692e-01,-4.123243681828837381e+00,8.792251647621129873e-01
-2.697207962896170930e+00,4.008044195871097060e+00,-5.098232098135738077e+00,9.999064258010974537e-01
-1.124108672125823638e+01,1.083832985271366844e+00,-6.818905807758342874e+00,-1.121369587344412805e-01
-1.499716253130371602e+00,2.025366884799085554e+00,1.070829673709320140e+00,1.000000000000990097e+00
-1.571504833967029668e+01,-3.283985351152709509e+00,-2.397229070677401985e+00,9.999740846368690983e-01
1.958033522216118705e+00,2.392743490089187741e+00,-3.012816960236452513e+00,9.999999948197623167e-01
-2.859812397626820157e+00,4.188622998123022079e+00,-7.758617719685347545e-03,9.999999999996586064e-01
9.599253623866763618e+00,8.152745088358491765e-01,-3.763215408352068359e+00,9.645428595720506593e-01
5.295862549882671466e+00,-1.594752394469294288e+00,-2.554319269954525851e+00,9.998350807190521383e-01
8.041355946941671107e+00,-1.056320287450720308e+01,1.191086885087648106e+01,7.106426716786475861e-01
2.402138038352866101e+00,-9.598034969439975805e-01,-6.425510881792412476e+00,9.999310346598828669e-01
9.325921750407326627e+00,1.115412144047836840e+01,-1.529208644237687098e+00,9.999999984260233843e-01
2.651132910676839427e-01,1.605055002798856600e+00,3.379748120281320656e+00,9.999999999999115152e-01
-1.146724786286596753e+01,-3.001320949306476304e+00,-6.296680515616074336e-01,1.000000000001338707e+00
7.443409319510702282e+00,1.248399656167089589e+01,3.227765863230251053e+00,9.999840592496862524e-01
1.026985615826262332e+01,-1.277280398247879489e+01,6.388054255506200541e+00,8.463230246266957302e-01
-2.438213629006049210e+00,2.214414764764922605e+00,1.647080297902421497e+00,9.999999999891009406e-01
-2.885618194453744567e-01,-5.426400766535641296e+00,1.217585552024770701e+00,9.999999999996413980e-01
-3.752231782324127352e+00,-6.510122327609779269e+00,8.443862795511371644e+00,9.977727533738541821e-01
2.873226163939690103e+00,-1.078522974117708522e+01,-1.598663017552354404e+01,9.999999308676986720e-01
1.030150875344749029e+00,1.480514450546757566e+00,-2.237162013567447760e-01,1.000000000000375922e+00
-1.181504093164666092e+00,7.234786476128465260e-01,1.871486406854084406e+00,1.000000000000031752e+00
-1.379085367733507761e+00,-2.414479314205323635e-01,-2.851332388366219828e+00,9.999999999825563979e-01
7.757286469653161820e-01,2.784600298816049535e-01,-4.151956460016169581e-01,9.999999999999967804e-01
-3.763483804414739176e+00,-3.616363294763090819e-01,-1.809264775922372781e+00,9.999999379426920409e-01
8.066807338329864407e+00,1.799764687845824884e+00,7.883354879682292093e+00,7.804434184591317603e-02
2.081695567086757404e+00,-5.439947252027044655e+00,-3.301519111885619306e+00,9.999999970289936702e-01
7.087277931951053489e+00,-3.888354756899752740e+00,9.965741728199736471e+00,3.073817962807572357e-01
3.486922948021026425e+00,7.959921331409621104e+00,-4.604776215470764100e+00,9.999507330881560740e-01
1.047356616749938496e+01,6.340641371266862336e+00,1.027697224123872211e+01,9.947226154592525571e-02
-1.589250297870467321e+01,-7.558418779602062543e+00,-7.089690073704170814e+00,2.002677628585834008e-02
-1.351816356176698264e+00,6.606046366960075744e+00,2.076807099804025114e+00,1.000000000000486056e+00
7.148079943710438755e+00,5.957975283048501325e+00,-4.404087395278757811e+00,9.543394150675529319e-01
4.893793172428271832e-01,7.542617387975257826e-01,2.738560646660823661e+00,9.999999999999427125e-01
-1.350843783967801137e+01,8.638864286423485694e+00,-5.821994244476378810e+00,5.964236092163350822e-01
7.711641975778430691e+00,1.108451640051701581e+01,-6.348128592566543382e+00,9.212126135207466815e-01
5.394888732486582406e-01,1.129523222768882063e+00,-6.564710211065062362e-01,9.999999999997062350e-01
-4.210327196764700908e+00,2.312734786630784301e-01,-4.251594250697118049e+00,9.498727229027379426e-01
7.205029556030210003e+00,9.154682966654178244e+00,2.782302467223277453e+00,9.999785247741144190e-01
3.334653244916363057e+00,7.057676642486674368e-01,-5.781829062983939949e+00,9.823815484400537645e-01
5.902241673576540393e+00,6.532435083020925681e+00,-7.135115043271810009e+00,7.114670968494687386e-01
-3.978112209846868641e+00,-1.223095612912340435e+01,1.193793225510027689e+01,9.997171414221029950e-01
9.341813039831182053e+00,-5.694216543110918849e+00,1.022716027514131598e+00,9.999999999969875208e-01
-1.505355363280639902e-01,-9.771900046393112715e-01,-6.835550464811950278e-01,1.000000000000074829e+00
3.525576269956529618e+00,1.140282610404278607e+01,6.446120579894508706e-01,9.999999999998576694e-01
4.623082981080649745e+00,-5.285972164007972651e+00,-7.749989256106400326e+00,9.367684942052810770e-01
-1.012322122124482782e+01,2.125797547911213670e+00,6.658455208580375206e+00,-5.259913871350306580e-02
-3.997844962599838015e-01,-4.391113389460932909e-02,-1.626675983158214267e+00,9.999999999999268363e-01
-1.637061156134966167e+00,5.768476481281682444e-01,9.068717086352436896e-01,9.999999999998051559e-01
-2.750789365909784401e+00,1.134694077119876532e+01,3.038083120511843926e+00,9.999999999301842912e-01
8.120081048947422886e+00,3.158095074836738458e+00,-6.039665083685558322e+00,2.548803105366192479e-01
