x1,x2,x3,O_Sum
-1.505327657581182876e+01,8.672698005832064183e+00,4.800938488625651424e+00,7.650108257270631817e+00
7.073770028575692592e+00,-3.069153612972043366e+00,2.347286396607356451e+01,3.741278419351048878e+00
-1.999717294629562403e+01,1.058266339737957118e+01,-1.061940509856615655e+01,6.271950412666361663e-01
-1.213291734507660280e+01,7.002962426203040991e+00,-1.343171746443508496e+01,6.251047317560447236e-02
-1.540136762290131189e+00,1.637799645486021660e+01,1.137384191140216139e+01,2.653439315821729538e-01
-1.110498971907774468e+00,1.322005060558748113e+00,7.615960476343324181e+00,8.998281023884915797e+00
7.360851962387960690e+00,-3.610997887551875341e+00,-9.902114378265668648e+00,2.206908080544230266e+00
6.507569583297182492e-01,-1.004278976640663457e+00,-8.759956526737381344e-01,8.999999996646055322e+00
-3.308019707665483811e+00,-1.750334425797825588e+01,-4.466177636989908883e+00,8.522692321518004377e+00
5.121080045050939944e+00,5.517114372683461498e-01,1.240895058738798973e+01,8.731978824593909394e+00
5.624785102840640150e+00,2.291223124326289273e+00,-1.502312485599576197e+00,8.999972137291278429e+00
-1.977691957290253155e+00,1.596021030828944864e+00,-4.919952022549208159e+00,8.992615076379863126e+00
4.186993873807760558e+00,3.651133951851552428e+00,-9.344887695588351972e-01,8.999997015666711064e+00
5.756414045522382228e-01,2.588238774390719144e+00,1.092405165763079467e+01,8.943011807167405181e+00
1.277517246928300665e+01,-3.490071899552255275e+00,-1.035996016648778273e+01,1.651797663503422053e-01
9.215699597804855259e+00,-5.599205680557943765e+00,1.482296240220760808e+01,3.870205588747807068e-01
1.290850173270828272e+01,-1.953012402608720333e+00,-2.076708633979258867e+00,8.999946781856341005e+00
-9.644230281222072598e-01,-2.557914108362276284e+00,9.965350500961184244e-01,8.999996713309421636e+00
3.402838253936551371e+00,3.074044586409788948e+00,7.566710664503244199e-02,8.999999999996022737e+00
-1.000558852570451229e+01,6.582933482454608409e+00,1.005477228537586853e+01,3.124303482771820795e-01
3.109073377677525896e-01,1.280072967933683303e+00,3.732860415322732384e-01,8.999999999992613908e+00
-5.529475201853555788e+00,1.038967450957788685e+01,-8.701286084524681996e+00,3.242345633899371138e-01
7.260173215684075920e-01,-1.080881590316185026e+01,-7.988809920246493945e+00,8.532650087697422059e-01
2.702176565704682787e+00,1.102195781346249781e+01,7.178506167521328862e+00,1.782910058956491239e+00
-1.815140526473055971e+01,-7.878194730257657596e+00,-1.303846307864298026e+01,9.479619458165276791e-02
-1.606977361820467021e+00,-1.147638384118250254e+00,-2.447508576152464865e+00,8.999958579453560148e+00
3.240962176343411549e+00,-1.890378123013442746e+01,3.995564059718478500e+00,8.807935547297839562e+00
1.814837991890362545e+01,-7.577290002151668702e+00,7.273066809153730716e+00,3.295372563332364724e+00
-1.566011021866246189e+01,4.539257074214363974e-01,2.755508487918958860e+00,8.999998501946482321e+00
3.914312658586332816e+00,3.690520478814637961e+00,4.798346100580860529e+00,8.242782648971326509e+00
1.150613151925165489e+01,8.438416588754623859e+00,2.028884304634861024e+01,3.484310405692190443e-02
6.758252938148683775e+00,-1.100810881238711936e+01,-7.690485769794571880e+00,1.123937447614151930e+00
4.175517127905606252e+00,1.629030856130163940e+01,-1.542775876184416894e+01,5.442788155347751643e-03
1.289056417170177937e+01,-4.232610085256651722e+00,-3.876814637038324740e+00,8.880010279872841750e+00
1.924892481442198644e+01,-1.039770984281008559e+01,-6.799071840011803758e+00,4.245165223160615398e+00
1.190930718713947012e-01,1.379328462549836232e+01,1.875353907912245432e+01,2.029908535250448971e-03
5.012167988570740640e+00,-9.896599706247123152e+00,8.616719718311404819e+00,3.086728130409244764e-01
7.930861586390361317e+00,2.563303612323560188e+00,1.135116800160723916e+00,8.999997511024321994e+00
-8.881949540026760070e-01,-7.396423103412801403e-01,4.087022334678414914e+00,8.999982574327013651e+00
