x1,x2,x3,O_XZ
-1.505327657581182876e+01,8.672698005832064183e+00,4.800938488625651424e+00,5.753371396053534870e-01
7.073770028575692592e+00,-3.069153612972043366e+00,2.347286396607356451e+01,9.109820420322051193e-01
-1.999717294629562403e+01,1.058266339737957118e+01,-1.061940509856615655e+01,3.851625828159973564e-01
-1.213291734507660280e+01,7.002962426203040991e+00,-1.343171746443508496e+01,-2.992889065783649327e-02
-1.540136762290131189e+00,1.637799645486021660e+01,1.137384191140216139e+01,7.820553509498108236e-01
-1.110498971907774468e+00,1.322005060558748113e+00,7.615960476343324181e+00,9.999999999846314047e-01
7.360851962387960690e+00,-3.610997887551875341e+00,-9.902114378265668648e+00,4.672436193779073710e-01
6.507569583297182492e-01,-1.004278976640663457e+00,-8.759956526737381344e-01,9.999999999992538191e-01
-3.308019707665483811e+00,-1.750334425797825588e+01,-4.466177636989908883e+00,8.845428352768355262e-01
5.121080045050939944e+00,5.517114372683461498e-01,1.240895058738798973e+01,9.986336242954854114e-01
5.624785102840640150e+00,2.291223124326289273e+00,-1.502312485599576197e+00,9.999998004880975566e-01
-1.977691957290253155e+00,1.596021030828944864e+00,-4.919952022549208159e+00,9.999999928944736105e-01
4.186993873807760558e+00,3.651133951851552428e+00,-9.344887695588351972e-01,9.999988647154680610e-01
5.756414045522382228e-01,2.588238774390719144e+00,1.092405165763079467e+01,9.999999880577562505e-01
1.277517246928300665e+01,-3.490071899552255275e+00,-1.035996016648778273e+01,4.232290614253854111e-01
9.215699597804855259e+00,-5.599205680557943765e+00,1.482296240220760808e+01,4.676344683562592697e-01
1.290850173270828272e+01,-1.953012402608720333e+00,-2.076708633979258867e+00,9.999997518564923693e-01
-9.644230281222072598e-01,-2.557914108362276284e+00,9.965350500961184244e-01,9.999999999994988453e-01
3.402838253936551371e+00,3.074044586409788948e+00,7.566710664503244199e-02,9.999999998626269981e-01
-1.000558852570451229e+01,6.582933482454608409e+00,1.005477228537586853e+01,-2.028945012165383199e-01
3.109073377677525896e-01,1.280072967933683303e+00,3.732860415322732384e-01,9.999999999999344968e-01
-5.529475201853555788e+00,1.038967450957788685e+01,-8.701286084524681996e+00,8.142534377890980890e-02
7.260173215684075920e-01,-1.080881590316185026e+01,-7.988809920246493945e+00,6.718900166303192201e-01
2.702176565704682787e+00,1.102195781346249781e+01,7.178506167521328862e+00,2.889847298596731062e-01
-1.815140526473055971e+01,-7.878194730257657596e+00,-1.303846307864298026e+01,2.434755243030228833e-01
-1.606977361820467021e+00,-1.147638384118250254e+00,-2.447508576152464865e+00,1.000000000000375699e+00
3.240962176343411549e+00,-1.890378123013442746e+01,3.995564059718478500e+00,9.551506355500358758e-01
1.814837991890362545e+01,-7.577290002151668702e+00,7.273066809153730716e+00,6.558273453393200780e-01
-1.566011021866246189e+01,4.539257074214363974e-01,2.755508487918958860e+00,9.999999627594067242e-01
3.914312658586332816e+00,3.690520478814637961e+00,4.798346100580860529e+00,9.817448357624504185e-01
1.150613151925165489e+01,8.438416588754623859e+00,2.028884304634861024e+01,4.150110675783841296e-01
6.758252938148683775e+00,-1.100810881238711936e+01,-7.690485769794571880e+00,1.458764655104669294e-01
4.175517127905606252e+00,1.629030856130163940e+01,-1.542775876184416894e+01,6.095657015865525441e-01
1.289056417170177937e+01,-4.232610085256651722e+00,-3.876814637038324740e+00,9.439814736435877540e-01
1.924892481442198644e+01,-1.039770984281008559e+01,-6.799071840011803758e+00,5.243653458650474608e-01
1.190930718713947012e-01,1.379328462549836232e+01,1.875353907912245432e+01,9.892515519231842580e-01
5.012167988570740640e+00,-9.896599706247123152e+00,8.616719718311404819e+00,9.596088851894182814e-02
7.930861586390361317e+00,2.563303612323560188e+00,1.135116800160723916e+00,9.999995280751144966e-01
-8.881949540026760070e-01,-7.396423103412801403e-01,4.087022334678414914e+00,9.999999999985662580e-01
-6.420384164283979844e-01,1.096154609735277896e+00,-1.209486558245348675e+01,9.999999999999491518e-01
7.234665412935560092e+00,-3.287140365315248225e+00,2.230455185743807078e+01,8.909721496299600751e-01
-8.443481274421369420e+00,-2.427158208369844417e+00,2.141566666319662104e+01,8.882436460032527847e-01
-4.475697392398159558e+00,-3.094723766216299854e+00,-1.173793177555254630e+01,9.696225096466504212e-01
-1.033384081796744347e+00,1.410230909554728573e-01,-7.558392109580687190e+00,9.999999999981749044e-01
3.915165249585124574e+00,-9.262441262179871515e+00,-3.284044609175906099e-02,9.997914007726712571e-01
9.298960305685822547e+00,5.360589064949996541e+00,3.761327397218313884e+00,7.411168437984390067e-01
-1.678453136938138002e+01,-4.004848402145314346e+00,1.734618928350551315e+01,4.490542111544192361e-01
-1.058258464788246478e+00,1.172566105286040772e+00,8.969082026363867755e+00,1.000000000004777512e+00
-3.938898680928718532e-01,-4.537993987306494503e-01,8.919807325983162283e-01,9.999999999999372724e-01
1.184480991701225960e+01,-1.063623835755286962e+01,3.158190074714407825e+00,4.836279367013949781e-01
-3.115400812426332600e+00,4.478855890863050249e+00,2.323950004923516222e+00,9.999643628615978441e-01
