x1,x2,x3,O_Sum
-1.806393189097419594e+01,1.040723760699847666e+01,5.761126186350781886e+00,3.378796591004050942e+00
8.488524034290829690e+00,-3.682984335566451772e+00,2.816743675928827528e+01,5.705459022293482896e+00
-2.399660753555474457e+01,1.269919607685548435e+01,-1.274328611827938751e+01,1.992608556417418075e+00
-1.455950081409192443e+01,8.403554911443650965e+00,-1.611806095732210053e+01,4.948680930449990134e-01
-1.848164114748157338e+00,1.965359574583226276e+01,1.364861029368259437e+01,7.018914358150592392e+00
-1.332598766289329273e+00,1.586406072670497824e+00,9.139152571611990794e+00,8.999999988007809648e+00
8.833022354865553538e+00,-4.333197465062250231e+00,-1.188253725391880344e+01,3.025590623090121056e+00
7.809083499956618324e-01,-1.205134771968796148e+00,-1.051194783208485806e+00,8.999999999990420108e+00
-3.969623649198579241e+00,-2.100401310957390066e+01,-5.359413164387889950e+00,8.527684391520717000e+00
6.145296054061128110e+00,6.620537247220155130e-01,1.489074070486558909e+01,8.895900758492622629e+00
6.749742123408768890e+00,2.749467749191547128e+00,-1.802774982719491215e+00,8.999996079431591411e+00
-2.373230348748303076e+00,1.915225236994733571e+00,-5.903942427059049258e+00,8.999999489723972346e+00
5.024392648569311781e+00,4.381360742221862559e+00,-1.121386523470602192e+00,8.999998571271175862e+00
6.907696854626859118e-01,3.105886529268862439e+00,1.310886198915695111e+01,8.999999690641059757e+00
1.533020696313961118e+01,-4.188086279462706507e+00,-1.243195219978534105e+01,2.437646725432669026e+00
1.105883951736582738e+01,-6.719046816669534294e+00,1.778755488264912898e+01,2.690209666775607467e+00
1.549020207924993997e+01,-2.343614883130464399e+00,-2.492050360775110551e+00,8.999990693191783464e+00
-1.157307633746648579e+00,-3.069496930034731896e+00,1.195842060115342109e+00,8.999999999991208810e+00
4.083405904723861113e+00,3.688853503691746472e+00,9.080052797403892484e-02,8.999999999940152762e+00
-1.200670623084541511e+01,7.899520178945529381e+00,1.206572674245104082e+01,-6.669107902671927990e-02
3.730888053213031741e-01,1.536087561520419920e+00,4.479432498387279082e-01,8.999999999999303668e+00
-6.635370242224265525e+00,1.246760941149346280e+01,-1.044154330142961662e+01,1.100028753654576086e+00
8.712207858820889550e-01,-1.297057908379421853e+01,-9.586571904295791313e+00,6.057359551664172947e+00
3.242611878845619522e+00,1.322634937615499595e+01,8.614207401025593569e+00,4.244880675533512004e+00
-2.178168631767667307e+01,-9.453833676309189471e+00,-1.564615569437157738e+01,1.140710430648526952e+00
-1.928372834184560736e+00,-1.377166060941900527e+00,-2.937010291382958105e+00,8.999999999996852296e+00
3.889154611612094303e+00,-2.268453747616131366e+01,4.794676871662174378e+00,8.838848230029462627e+00
2.177805590268434699e+01,-9.092748002582000666e+00,8.727680170984475794e+00,3.795867560887056680e+00
-1.879213226239495071e+01,5.447108489057237435e-01,3.306610185502750987e+00,8.999999837644260481e+00
4.697175190303600090e+00,4.428624574577566086e+00,5.758015320697033701e+00,8.901349356985793548e+00
1.380735782310198800e+01,1.012609990650554970e+01,2.434661165561833585e+01,2.140072717713562334e+00
8.109903525778420885e+00,-1.320973057486454216e+01,-9.228582923753485545e+00,2.059768174223613801e+00
