x1,x2,x3,O_Sum
-4.214917441227312622e+01,2.428355441632978184e+01,1.344262776815182647e+01,8.980094681942563994e+00
1.980655608001193713e+01,-8.593630116321721246e+00,6.572401910500597921e+01,6.796469808583450956e+00
-5.599208424962773734e+01,2.963145751266279859e+01,-2.973433427598523693e+01,4.969202038399326282e-01
-3.397216856621449210e+01,1.960829479336851833e+01,-3.760880890041823932e+01,1.471324787288151303e-01
-4.312382934412367419e+00,4.585839007360860364e+01,3.184675735192605117e+01,9.000000000302641467e+00
-3.109397121341768599e+00,3.701614169564495072e+00,2.132468933376130948e+01,9.000000000045055515e+00
2.061038549468629455e+01,-1.011079408514524935e+01,-2.772592025914387293e+01,4.506455886783304443e+00
1.822119483323211053e+00,-2.811981134593857679e+00,-2.452787827486466732e+00,9.000000000000142109e+00
-9.262455181463352005e+00,-4.900936392233910510e+01,-1.250529738357174381e+01,8.999999999924787275e+00
1.433902412614263078e+01,1.544792024351369308e+00,3.474506164468637337e+01,8.968437386493423702e+00
1.574939828795379171e+01,6.415424748113609965e+00,-4.206474959678812908e+00,8.999999999728581557e+00
-5.537537480412708213e+00,4.468858886321044999e+00,-1.377586566313778071e+01,8.999999667537203152e+00
1.172358284666172779e+01,1.022317506518434627e+01,-2.616568554764738597e+00,8.999999999994241051e+00
1.611795932746266979e+00,7.247068568294013247e+00,3.058734464136622222e+01,8.999999999995928590e+00
3.577048291399242430e+01,-9.772201318746315479e+00,-2.900788846616579519e+01,5.603756348750873334e-02
2.580395887385359899e+01,-1.567777590556224609e+01,4.150429472618129978e+01,2.844978018776099571e+00
3.614380485158319090e+01,-5.468434727304416931e+00,-5.814784175141924472e+00,8.999999998531702516e+00
-2.700384478742180239e+00,-7.162159503414375017e+00,2.790298140269131810e+00,8.999999999998625100e+00
9.527947111022342597e+00,8.607324841947407990e+00,2.118678986060908431e-01,8.999999999998550493e+00
-2.801564787197263584e+01,1.843221375087290426e+01,2.815336239905243332e+01,1.338523466641612147e+00
8.705405457497075172e-01,3.584204310214313516e+00,1.045200916290365045e+00,8.999999999944357398e+00
-1.548253056518995407e+01,2.909108862681807750e+01,-2.436360103666910959e+01,8.970363193265168178e+00
2.032848500391541080e+00,-3.026468452885318072e+01,-2.236866777669018447e+01,8.999999999899799263e+00
7.566094383973112514e+00,3.086148187769499174e+01,2.009981726905972010e+01,8.999999969744607142e+00
-5.082393474124557287e+01,-2.205894524472144269e+01,-3.650769662020034900e+01,3.261694909005453252e-02
-4.499536613097308013e+00,-3.213387475531100268e+00,-6.853024013226902689e+00,9.000000000043403503e+00
9.074694093761554115e+00,-5.293058744437640684e+01,1.118757936721174140e+01,8.999999999984355625e+00
5.081546377293015126e+01,-2.121641200602467237e+01,2.036458706563044530e+01,6.820162408607846949e+00
-4.384830861225488974e+01,1.270991980780021846e+00,7.715423766173084452e+00,8.999999999515507554e+00
1.096007544404173295e+01,1.033345734068098665e+01,1.343536908162641197e+01,8.986287681452040488e+00
3.221716825390463868e+01,2.362756644851294396e+01,5.680876052977611579e+01,1.613041513852479181e+00
1.892310822681631421e+01,-3.082270467468393349e+01,-2.153336015542480197e+01,8.909359067472541582e+00
1.169144795813569715e+01,4.561286397164457895e+01,-4.319772453316367233e+01,8.999992071777425551e+00
3.609357968076498224e+01,-1.185130823871862482e+01,-1.085508098370730856e+01,8.999388662612590295e+00
