x1,x2,x3,O_XZ
-4.817048504259785346e+01,2.775263361866261036e+01,1.536300316360208740e+01,9.969185092930196168e-01
2.263606409144221843e+01,-9.821291561510538060e+00,7.511316469143541497e+01,7.315185520616599435e-01
-6.399095342814598553e+01,3.386452287161463204e+01,-3.398209631541170239e+01,5.372911278509109184e-02
-3.882533550424513180e+01,2.240947976384973472e+01,-4.298149588619227046e+01,1.468443964885954647e-02
-4.928437639328419273e+00,5.240958865555269597e+01,3.639629411648691359e+01,1.000000000035075498e+00
-3.553596710104878653e+00,4.230416193787994494e+00,2.437107352429864093e+01,1.000000000004000356e+00
2.355472627964147492e+01,-1.155519324016600002e+01,-3.168676601045013896e+01,4.418934409736296476e-01
2.082422266655098220e+00,-3.213692725250123505e+00,-2.803186088555961852e+00,9.999999999999424904e-01
-1.058566306452954642e+01,-5.601070162553040888e+01,-1.429176843836770772e+01,9.999999999806634676e-01
1.638745614416300711e+01,1.765476599258707813e+00,3.970864187964156855e+01,9.936668802411521284e-01
1.799931232909004564e+01,7.331913997844124786e+00,-4.807399953918642943e+00,9.999999999558150110e-01
-6.328614263328809386e+00,5.107267298652622856e+00,-1.574384647215746469e+01,9.999999379686913548e-01
1.339838039618483023e+01,1.168362864592496742e+01,-2.990364062588272365e+00,9.999999999972211118e-01
1.842052494567162357e+00,8.282364078050301615e+00,3.495696530441854577e+01,9.999999999986237675e-01
4.088055190170562980e+01,-1.116823007856721794e+01,-3.315187253276090473e+01,6.083100841082780819e-03
2.949023871297554322e+01,-1.791745817778542360e+01,4.743347968706434159e+01,2.727927304629537697e-01
4.130720554466650185e+01,-6.249639688347904176e+00,-6.645467628733627841e+00,9.999999998896211828e-01
-3.086153689991063320e+00,-8.185325146759284465e+00,3.188912160307578958e+00,9.999999999993884892e-01
1.088908241259696297e+01,9.836942676511323924e+00,2.421347412641038088e-01,9.999999999997120081e-01
-3.201788328225444502e+01,2.106538714385474620e+01,3.217527131320277789e+01,1.412089513143938713e-01
9.949034808568083532e-01,4.096233497387786748e+00,1.194515332903274496e+00,9.999999999914088722e-01
-1.769432064593137710e+01,3.324695843064922940e+01,-2.784411547047898239e+01,9.965249170642237475e-01
2.323255429018904028e+00,-3.458821089011792083e+01,-2.556419174478877920e+01,9.999999999772902770e-01
8.646965010254985984e+00,3.527026500307999157e+01,2.297121973606825307e+01,9.999999989036527648e-01
-5.808449684713779959e+01,-2.521022313682450644e+01,-4.172308185165753969e+01,3.871849071904698465e-03
-5.142327557825494111e+00,-3.672442829178400814e+00,-7.832027443687888280e+00,1.000000000005765166e+00
1.037107896429891696e+01,-6.049209993643017924e+01,1.278580499109913227e+01,9.999999999954028995e-01
5.807481574049159434e+01,-2.424732800688533629e+01,2.327381378929193545e+01,7.532849622366666331e-01
-5.011235269971987805e+01,1.452562263748596427e+00,8.817627161340668707e+00,9.999999999402600093e-01
1.252580050747626572e+01,1.180966553220684112e+01,1.535470752185875476e+01,9.972147864943913254e-01
3.681962086160530134e+01,2.700293308401479564e+01,6.492429774831556699e+01,1.537732822577985159e-01
2.162640940207578666e+01,-3.522594819963878621e+01,-2.460955446334263286e+01,9.892100798698987285e-01
1.336165480929793858e+01,5.212898739616523613e+01,-4.936882803790133778e+01,9.999995214930542664e-01
4.124980534944569399e+01,-1.354435227282128551e+01,-1.240580683852263810e+01,9.999126082479325994e-01
6.159655940615034098e+01,-3.327267149699226678e+01,-2.175702988803776705e+01,9.409453451448710481e-01
3.810978299884631437e-01,4.413851080159476226e+01,6.001132505319185384e+01,9.999999999815970542e-01
1.603893756342636934e+01,-3.166911905999079480e+01,2.757350309859649329e+01,9.987478347317481076e-01
2.537875707644915835e+01,8.202571559435392956e+00,3.632373760514317151e+00,9.999999999597706246e-01
-2.842223852808563045e+00,-2.366855393092096360e+00,1.307847147097092666e+01,1.000000000001447731e+00
-2.054522932570872928e+00,3.507694751152889090e+00,-3.870356986385115761e+01,9.999999999586973720e-01
2.315092932139378945e+01,-1.051884916900879219e+01,7.137456594380182651e+01,7.194044470137722636e-01
-2.701914007814838570e+01,-7.766906266783503376e+00,6.853013332222919018e+01,3.824914730051783285e-01
-1.432223165567411094e+01,-9.903116051892158822e+00,-3.756138168176814673e+01,9.934186768492692110e-01
-3.306829061749581911e+00,4.512738910575131990e-01,-2.418685475065819901e+01,9.999999999865931688e-01
1.252852879867239722e+01,-2.963981203897558814e+01,-1.050894274936289979e-01,1.000000000001052936e+00
2.975667297819462576e+01,1.715388500783998893e+01,1.203624767109860372e+01,9.991502890643346735e-01
-5.371050038202041321e+01,-1.281551488686500662e+01,5.550780570721764207e+01,2.828326688765427679e-05
-3.386427087322388729e+00,3.752211536915330825e+00,2.870106248436437824e+01,9.999999999821640451e-01
-1.260447577897189975e+00,-1.452158075938078108e+00,2.854338344314612197e+00,9.999999999991389110e-01
3.790339173443923215e+01,-3.403596274416918988e+01,1.010620823908610610e+01,9.999870623851601081e-01
-9.969282599764264674e+00,1.433233885076176151e+01,7.436640015755251909e+00,9.999999981380991443e-01
-1.044415606791202711e+00,-3.108271446233460189e+00,1.207058064691834787e+01,9.999999999963350428e-01
-6.834788866036713983e+00,4.516486527005521623e+01,3.379312025244806250e+01,9.999999999141591100e-01
2.176209213300681000e+01,-5.278950194206129254e+01,-4.646323555095575486e+00,1.000000000047913229e+00
1.677025519144697796e+01,-6.861218170257910742e+01,-2.391187631071074549e+01,9.999999997710808941e-01
-8.538923065002604895e-01,1.945524176342096290e+00,-1.714057788266038429e+01,9.999999999963313790e-01
-3.005887565961339192e+01,1.140074010433524165e+01,2.541081968041659778e+01,1.735377365797655669e-01
1.634023381848624723e+00,8.580013442918470457e-01,-1.121870669504286377e+00,9.999999999999782396e-01
-6.047885589086290281e+01,2.010884679358835747e+00,-3.320660749919171195e+01,6.809109306284912844e-01
-2.261850202880011906e+01,-4.177675997102798533e+01,1.485610886923173446e+01,9.999973489537078430e-01
1.206908551977102384e+01,-2.666658034112935560e+00,3.063038537812374784e+01,9.987791467397015843e-01
-2.009181904641972238e+01,3.617359677250521877e+00,-1.649297472731534953e+01,9.791494911327224271e-01
-1.078883185158468372e+01,1.603217678348438824e+01,-2.039292839254295231e+01,9.999027629187684507e-01
-4.496434688503294552e+01,4.335331941085467378e+00,-2.727562323103337150e+01,1.893888968718533128e-01
-5.998865012521486406e+00,8.101467539196342216e+00,4.283318694837280560e+00,1.000000000017235102e+00
-6.286019335868118674e+01,-1.313594140461083803e+01,-9.588916282709607941e+00,9.999999483930029909e-01
7.832134088864474819e+00,9.570973960356750965e+00,-1.205126784094581005e+01,9.999995209148165864e-01
-1.143924959050728063e+01,1.675449199249208831e+01,-3.103447087874139018e-02,9.999999999962443376e-01
3.839701449546705447e+01,3.261098035343396706e+00,-1.505286163340827343e+01,9.999765904077557721e-01
